Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI
607.cactuBSSN_s-2421B,baseline,1.397,1.0487987987987988,0.17152058283604338,0.1639118732678414,0,1.0,1.0003192345641283,17.48,141.8,102.5,126.883145,6.33631,6.336305
607.cactuBSSN_s-2421B,triangel,1.333,1.0007507507507507,1.3075108654152917e-06,0.0,0,0,0.9999681901501936,19.08,141.8,104.3,126.82075,7.64811,7.648095
607.cactuBSSN_s-2421B,prophet,1.425,1.0698198198198199,0.22314307306893721,0.2052649968637823,0,1.0,1.000090317252129,17.01,142,101.9,126.87971,5.941495,5.94149
607.cactuBSSN_s-2421B,kairos,1.333,1.0007507507507507,2.6150217308305834e-06,0.0,0,0,1.000154504984774,19.09,141.9,104.4,126.82017,7.6481,7.648095
607.cactuBSSN_s-2421B,ptp,1.396,1.0480480480480479,0.1704216199536618,0.1625243309229977,0,1.0,1.0000806606905805,17.48,141.7,102.4,126.871815,6.344715,6.34471
619.lbm_s-2676B,baseline,1.28,1.0,0.0,0,0,0,1.0,112.8,169.4,90.07,17.492715,26.649915,26.64967
619.lbm_s-2676B,triangel,1.28,1.0,0.0,0,0,0,0.9999937374689672,112.7,169.3,90.01,17.49741,26.649915,26.64967
619.lbm_s-2676B,prophet,1.28,1.0,0.0,0,0,0,1.0000053072296888,112.8,169.3,90.02,17.494415,26.649915,26.649915
619.lbm_s-2676B,kairos,1.28,1.0,0.0,0,0,0,1.0,112.8,169.4,90.07,17.492715,26.649915,26.64967
619.lbm_s-2676B,ptp,1.28,1.0,9.193275100502196e-06,0.0,0,0,1.0000088100012834,112.7,169.3,90,17.4964,26.64967,26.64967
619.lbm_s-2677B,baseline,0.8634,1.0,0.0,0,0,0,1.0,140.4,214.7,116.2,27.61599,47.91686,47.915895
619.lbm_s-2677B,triangel,0.8633,0.9998841788278897,5.217370253393064e-07,0,0,0,0.9999965169895053,140.5,214.8,116.2,27.61272,47.916835,47.915895
619.lbm_s-2677B,prophet,0.8635,1.0001158211721104,4.1738962027144516e-07,0,0,0,0.9999986422162478,140.4,214.6,116.1,27.612,47.91684,47.916505
619.lbm_s-2677B,kairos,0.8634,1.0,0.0,0,0,0,1.0,140.4,214.7,116.2,27.61599,47.91686,47.915895
619.lbm_s-2677B,ptp,0.8633,0.9998841788278897,1.3982552279093413e-05,2.0268969221570236e-05,0,1.0,1.0000076153958273,140.5,214.8,116.2,27.609255,47.91619,47.915895
620.omnetpp_s-874B,baseline,0.6773,1.2388878726906898,0.5596425730167066,0.3692993845545482,0,0.9308258779759622,1.0818570334001085,42.77,101.4,71.84,20.91886,4.234455,2.86036
620.omnetpp_s-874B,triangel,0.5779,1.0570696908725077,0.29615274621852233,0.1689458517465383,0,0.9984346263920351,1.1939465167808496,55.86,109.1,77.81,21.14372,6.76816,5.494565
