Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI
482.sphinx3-1522B,triangel,2.4,1.5852047556142668,0.9020018039833186,0.2301970222618116,0,0.9998506812362614,2.4073622898984857,12.97,48.78,80.92,27.935715,1.11091,0.24379
482.sphinx3-1522B,prophet,2.261,1.4933949801849407,0.823585427872645,0.6107973856057651,0,0.8858604852382123,1.6458612081877184,15.47,44.18,75.19,28.94189,1.99984,0.12236
482.sphinx3-1522B,kairos,2.006,1.3249669749009245,0.727008364925095,0.37330386256266274,0,0.8787531258267972,2.4124779497420534,21.14,53.9,85.03,29.58092,3.09464,0.57423
482.sphinx3-1522B,ptp,2.33,1.5389696169088507,0.8346175136346294,0.6268751345934286,0,0.9065880709242452,1.0121018472291563,14.44,39.49,73.75,28.7732,1.87478,0.15055
482.sphinx3-234B,baseline,1.824,1.770873786407767,0.6514716763370306,0.7623956770886492,0,0.7120681229987024,1.0150633486030292,26.19,59.16,84.01,32.75971,4.034475,0.413525
482.sphinx3-234B,triangel,2.125,2.0631067961165046,0.8865196149362309,0.23288773821564385,0,0.9991759774566111,1.3831516713362284,18.22,89.31,79.39,30.028405,1.31362,0.78029
482.sphinx3-234B,prophet,1.761,1.7097087378640776,0.6166073976232199,0.5783172137658602,0,0.6607022290074919,1.3796422397388102,28.38,60.89,71.97,33.01859,4.438055,0.48707
482.sphinx3-234B,kairos,1.253,1.2165048543689319,0.34109554071897746,0.5758613520022108,0,0.7199981352952952,1.3335794215246157,55.02,86.1,94.82,35.80131,7.62731,3.972835
482.sphinx3-234B,ptp,1.824,1.770873786407767,0.6520845958510662,0.5809354804781673,0,0.7122647507479429,1.0152169626603202,26.18,59.22,83.78,32.76032,4.02738,0.411415
482.sphinx3-417B,baseline,1.655,1.5424044734389564,0.752172138405748,0.657449671435261,0,0.8830938652889673,1.0601014453207995,23.35,69.62,90.86,34.081355,3.26052,0.95107
482.sphinx3-417B,triangel,1.662,1.5489282385834109,0.8167289811262816,0.21572071524875186,0,0.9985326308871465,1.7173799799180112,22.57,84.54,93.49,33.264605,2.411185,1.219
482.sphinx3-417B,prophet,1.589,1.4808946877912395,0.75037567296196,0.44967368792416923,0,0.8551217732530243,1.685706088984134,25.02,77.39,91.84,34.20995,3.284155,0.862265
482.sphinx3-417B,kairos,1.468,1.3681267474370924,0.6818781595863302,0.40102008812717654,0,0.8878194559454216,1.5360909578202737,29.16,79.13,91.54,34.454955,4.185335,1.56261
482.sphinx3-417B,ptp,1.656,1.543336439888164,0.7526418721244962,0.5004588122616044,0,0.8828090328215091,1.0611659417234056,23.34,69.71,90.77,34.0825,3.25434,0.95022
483.xalancbmk-127B,baseline,0.7181,1.8129260287806108,0.8588048075901432,0.8790439216778264,0,0.9688442574360661,1.0687172186405842,34.58,97.59,107.9,47.68081,3.80725,2.203395
483.xalancbmk-127B,triangel,0.4321,1.0908861398636707,0.3233361561864151,0.2421346043571024,0,0.9999873999801836,1.1866758207675012,86.18,110.8,103.4,50.035715,18.245865,14.78421
483.xalancbmk-127B,prophet,0.7131,1.8003029537995454,0.9008353407607684,0.6795854694155279,0,0.9572687226399322,1.4052556254582647,33.5,111.6,109.8,47.3646,2.67392,1.46023
483.xalancbmk-127B,kairos,0.486,1.2269628881595556,0.47418331806940583,0.2653831760946833,0,0.9977240715060449,1.2040894792110324,70.71,107.7,104.2,48.22242,14.178355,10.778275
483.xalancbmk-127B,ptp,0.7219,1.8225195657662205,0.8681042758343441,0.4413924940037644,0,0.9678881642139445,1.068909800768553,34.48,98.84,107.9,47.697935,3.556495,2.13086
483.xalancbmk-716B,baseline,1.728,1.0099357101110462,0.09828746678528369,0.03746791435431832,0,0.9530748988301895,1.0173366278628757,33.28,93.9,64.09,17.91374,1.92581,1.431705
483.xalancbmk-716B,triangel,1.682,0.983050847457627,0.019588196045839234,0.0032867738314558293,0,0.9730532084950902,1.1199829571038697,36.51,100.4,65.52,17.95154,2.09389,1.63323
483.xalancbmk-716B,prophet,1.706,0.9970777323202805,0.12848564304861346,0.026047106627569264,0,0.9557883075683569,1.151789907571339,35.07,103.6,64.72,17.92794,1.861315,1.527355
483.xalancbmk-716B,kairos,1.692,0.988895382817066,0.0665605356494867,0.06819081419809915,0,0.9439099951084298,1.127702291591687,35.9,101.9,65.2,17.9349,1.99357,1.59112
483.xalancbmk-716B,ptp,1.729,1.01052016364699,0.10390148544405296,0.01946795412147874,0,0.9413047995013505,1.017667479539648,33.27,93.89,63.92,17.915085,1.91382,1.42427
483.xalancbmk-736B,baseline,1.847,1.0076377523186033,0.06291434507507791,0.005002386071247596,0,0.9019145030159978,1.0147339356822846,18.29,114.9,68.4,61.278005,0.99228,0.90794
483.xalancbmk-736B,triangel,1.829,0.9978177850518276,0.022915289451317405,0.00047098867351030133,0,0.9543577034283354,1.0293373113831379,18.68,116,68.5,61.26888,1.034635,0.953705
483.xalancbmk-736B,prophet,1.844,1.0060010911074742,0.07816602134290301,0.0031970755684394277,0,0.9136527072758037,1.0480218953924416,18.35,116.7,67.78,61.25736,0.97613,0.905665
483.xalancbmk-736B,kairos,1.831,0.9989088925259137,0.026636131834923034,0.08148068640736318,0,0.8900049398979087,1.0338682262942966,18.62,116.2,68.41,61.277045,1.030695,0.952125
483.xalancbmk-736B,ptp,1.848,1.0081833060556467,0.06680517518179242,0.003336032903248935,0,0.8865551349371108,1.0153214555987262,18.28,114.8,68.29,61.27758,0.98816,0.904315
Average,baseline,0.9620,1.1588,0.2515,0.3454,0.0000,0.8008,1.0154,67.8604,107.0568,85.4814,40.7946,14.7277,11.3656
Average,triangel,0.9677,1.1657,0.2704,0.0961,0.0000,0.7988,1.2615,68.5315,114.9251,85.6862,40.5199,12.6599,10.9916
Average,prophet,0.9652,1.1627,0.2987,0.3053,0.0000,0.8227,1.2133,67.1796,112.9703,84.8886,40.7653,12.6897,10.2899
Average,kairos,0.8757,1.0549,0.1523,0.2217,0.0000,0.7871,1.2283,75.5196,112.8305,87.5424,41.1801,16.1561,13.1982
Average,ptp,0.9622,1.1591,0.2521,0.2160,0.0000,0.8250,1.0155,67.8504,107.0605,85.4432,40.7968,14.7207,11.3651
