Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI
sssp-10,kairos,0.5393,0.9039557492457257,7.257179800406952e-05,0.007090601414259701,0,0.37477313974591653,1.344999526714583,41.57,79.18,89.45,76.832895,21.838855,11.455
sssp-10,ptp,0.599,1.004022795843111,0.011388506824954075,0.007484550559792898,0,0.8672480106803421,1.000630546391737,35.42,64.71,87.68,77.65314,21.59171,8.45582
sssp-14,baseline,0.5922,1.005091649694501,0.010760119227572909,0.04547416779474935,0,0.8716573884168376,0.9991493051991522,35.4,64.54,87.59,75.944575,21.62881,8.443515
sssp-14,triangel,0.5341,0.9064833672776648,0.0003030085432401195,0.24276889534883722,0,0.3955246220625655,1.321640243722308,41.09,77.91,89.18,75.28725,21.857445,11.199185
sssp-14,prophet,0.4897,0.8311269517990497,0.09005345299388448,0.05251626394379001,0,0.950590527761075,2.4593771952707577,46.57,100.4,91.89,74.73838,19.895135,13.94369
sssp-14,kairos,0.5307,0.9007128309572301,-0.0002991208864589255,0.007096249125462256,0,0.1851106639839034,1.3474239569475328,41.6,79.13,89.31,75.25174,21.87061,11.473205
sssp-14,ptp,0.5924,1.005431093007468,0.010876520245315716,0.008232883780798573,0,0.8717482544533199,0.9991122531595626,35.39,64.52,87.56,75.943925,21.626265,8.441015
sssp-3,baseline,0.595,1.0052373711775637,0.010644850354786321,0.042576927939966876,0,0.8729760643042278,0.9983628565538533,35.29,64.41,87.53,76.946135,21.580235,8.40744
sssp-3,triangel,0.5379,0.9087683730359859,0.00022853946775748226,0.2131710712441341,0,0.31862228776069096,1.3183700969916987,40.96,77.77,89.21,76.281345,21.80744,11.150105
sssp-3,prophet,0.4938,0.8342625443487076,0.08872443114417586,0.05131149182300212,0,0.9569273995042002,2.4489297727809816,46.5,100.3,92.1,75.68211,19.87713,13.91375
sssp-3,kairos,0.5345,0.9030241594863997,-7.335268774563122e-05,0.0056580503248610916,0,0.37640449438202245,1.3444175721404041,41.46,78.98,89.38,76.23152,21.814025,11.41265
sssp-3,ptp,0.595,1.0052373711775637,0.010707658593668517,0.007688612971345273,0,0.8738848211040141,0.9982929662163181,35.29,64.42,87.55,76.945385,21.578865,8.40669
sssp-5,baseline,0.6018,1.0053458068827263,0.01123403804352419,0.0447519614954116,0,0.8713030954602621,0.9974451752133905,35.43,64.42,87.54,77.88247,21.645575,8.42201
sssp-5,triangel,0.5439,0.9086201135983963,0.0006753761333448751,0.23582365364308341,0,0.22629575730437704,1.3200108404722317,41.12,77.74,89.24,77.044675,21.87672,11.14262
sssp-5,prophet,0.5006,0.8362846642165053,0.0911412897377316,0.05202488157518716,0,0.9577416043979101,2.4505528690932827,46.65,100.4,92.08,76.42353,19.896285,13.921435
sssp-5,kairos,0.5405,0.9029401937854994,-0.0005168671592017086,0.005651295362323602,0,0.27761627906976744,1.346093096813332,41.68,79.05,89.44,77.01661,21.90282,11.455235
sssp-5,ptp,0.6018,1.0053458068827263,0.011365595924081054,0.007994368408385192,0,0.87095126494802,0.9978830020493702,35.43,64.43,87.54,77.879475,21.642695,8.42317
Average,baseline,0.4240,1.0881,0.1088,0.1491,0.0000,0.9186,1.0195,39.6172,77.5339,87.1811,91.5097,27.8879,14.2126
Average,triangel,0.3882,0.9962,0.0957,0.2266,0.0000,0.6381,1.2823,45.5206,91.1339,88.9383,90.9232,28.3881,18.3230
Average,prophet,0.3723,0.9555,0.1566,0.1210,0.0000,0.9165,2.3659,49.1683,105.9967,89.5883,90.8110,26.5619,20.8246
Average,kairos,0.3627,0.9308,0.0007,0.2509,0.0000,0.4554,1.2701,51.7783,90.5767,89.7450,92.0050,30.0124,19.7810
Average,ptp,0.4237,1.0873,0.1087,0.0764,0.0000,0.9190,1.0202,39.6533,77.6022,87.2217,91.5030,27.8890,14.2473
