Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI
llama2.c_110M-1,kairos,0.5042,0.9984158415841584,0.00044170745978963595,0.5819663567025389,0,0.555475763016158,1.0025180403033405,118.2,108.4,81.91,113.84569,35.019025,34.77877
llama2.c_110M-1,ptp,0.5135,1.0168316831683168,0.002537641467696128,0.06504377328520744,0,0.04656074648508921,1.0000292499631196,116.2,106.6,81.98,113.82759,34.945595,33.10986
llama2.c_110M-2,baseline,0.4574,1.0153163152053273,0.002754494248056035,0.9766988348134444,0,0.05070906521088057,1.0000009893313335,116.2,106.6,81.96,113.251855,34.940775,33.10678
llama2.c_110M-2,triangel,0.4499,0.9986681465038846,0.0003504837774958876,0.2009540846750149,0,0.9068991097922848,1.0024374297398086,118.2,108.4,81.89,113.30456,35.025005,34.790285
llama2.c_110M-2,prophet,0.4492,0.9971143174250832,0.0005071740004968993,0.7427719821162444,0,0.7128812199036918,1.0052305947605578,118.4,108.6,81.89,113.299145,35.019515,34.865915
llama2.c_110M-2,kairos,0.45,0.9988901220865705,0.0004700706690030349,0.6961406936980947,0,0.46231578947368424,1.00244336572781,118.2,108.4,81.89,113.29948,35.020815,34.76965
llama2.c_110M-2,ptp,0.4574,1.0153163152053273,0.0028044410404516216,0.06511702681817956,0,0.05145023547468811,1.0000252986155298,116.2,106.6,81.96,113.25485,34.939025,33.10444
llama2.c_110M-3,baseline,0.4187,1.0138014527845036,0.002465173044473012,0.976136532938777,0,0.04548062146060083,1.0000043812346913,115.7,106.1,81.47,113.15347,34.94971,33.11001
llama2.c_110M-3,triangel,0.4125,0.9987893462469734,0.00030154629170843315,0.19037525514209452,0,0.8762886597938144,1.0024698857246794,117.8,107.9,81.41,113.17195,35.025515,34.790405
llama2.c_110M-3,prophet,0.4119,0.9973365617433414,0.00046794618576050746,0.7374254049445865,0,0.7606936416184971,1.0048671277515744,117.9,108.1,81.41,113.173345,35.019685,34.865485
llama2.c_110M-3,kairos,0.4125,0.9987893462469734,0.0003863160490557163,0.5759005145797599,0,0.6716306775874907,1.0024854320413261,117.7,107.9,81.41,113.172425,35.022545,34.7858
llama2.c_110M-3,ptp,0.4187,1.0138014527845036,0.0025131236142856162,0.07184509276963168,0,0.046238289859189007,1.000028972681023,115.7,106.1,81.46,113.15054,34.94803,33.10996
llama2.c_15M-1,baseline,0.5285,1.1145086461408686,0.020663154093687974,0.9580292431442289,0,0.05333976399767366,1.0000013903000005,100.1,92.39,82.38,105.44657,33.10113,20.618775
llama2.c_15M-1,triangel,0.5902,1.2446225221425558,0.1609147877330265,0.22713161013472555,0,0.5904365735169489,1.0475950667830605,88.99,94.41,83.1,105.048325,28.36069,23.030405
llama2.c_15M-1,prophet,0.5207,1.098059890341628,0.02185414681000789,0.9500699949962255,0,0.05622019856838965,1.0355748419344757,101.8,94.23,82.37,105.365125,33.060875,20.617215
llama2.c_15M-1,kairos,0.4695,0.9900885702235342,0.00023343516412282003,0.8423553831867592,0,0.1029116140328124,1.0177688063950092,114.6,105.1,81.75,106.567925,33.791645,32.168465
llama2.c_15M-1,ptp,0.5286,1.1147195276254744,0.020640224784157533,0.3339175057452685,0,0.05324704675112083,1.0000628724555771,100.1,92.36,82.39,105.45389,33.101905,20.61469
llama2.c_15M-2,baseline,0.5217,1.1226597805035508,0.02319482067805051,0.9541239320941975,0,0.05811927351380785,1.0000211238919414,98.8,91.88,82.45,103.713,32.363265,19.78063
llama2.c_15M-2,triangel,0.5606,1.2063697008822896,0.17744535075871332,0.2270294823025841,0,0.6555953721145379,1.0394520210204794,90.74,99.06,82.84,103.51796,27.252675,23.729825
llama2.c_15M-2,prophet,0.5129,1.1037228319345815,0.024368619224761745,0.9477518642944847,0,0.061350175735072586,1.035572634029518,100.6,93.85,82.43,103.742905,32.324375,19.85666
llama2.c_15M-2,kairos,0.4598,0.9894555627286421,0.0001444234005146121,0.7318558379947603,0,0.0925890092879257,1.017472611455329,114.1,105.3,81.97,105.07651,33.126965,31.518335
llama2.c_15M-2,ptp,0.5217,1.1226597805035508,0.023248243754102938,0.3378181737432067,0,0.05817847721235937,1.0000753523906571,98.8,91.88,82.45,103.790555,32.361495,19.76893
llama2.c_15M-3,baseline,0.5327,1.1236026154819656,0.025119671420096825,0.9450994648694656,0,0.06309557770278472,1.0000647024131943,98.76,92.04,82.4,103.260515,32.275675,19.78533
llama2.c_15M-3,triangel,0.6073,1.2809533853617379,0.18594090370347102,0.2266272028947239,0,0.6062893639015026,1.0496745262960732,85.13,93.16,83.33,103.215765,26.951315,21.408875
llama2.c_15M-3,prophet,0.5253,1.1079940940729802,0.026326655253279336,0.9433899057920628,0,0.06885445727148809,1.0391278747487838,100.5,93.97,82.35,103.461845,32.235715,19.46349
llama2.c_15M-3,kairos,0.469,0.9892427757856991,0.00025855309339445175,0.8622169950014702,0,0.11690083208293547,1.0203053257837693,114.2,105.4,82.08,104.80738,33.09876,31.47038
llama2.c_15M-3,ptp,0.5328,1.1238135414469521,0.02508931559546348,0.3359466995553457,0,0.06295430265892395,1.000147281043237,98.74,92.02,82.38,103.273725,32.27668,19.778615
llama2.c_42M-1,baseline,0.4885,1.0411338448422847,0.0063102966354533175,0.9669499422713895,0,0.03884688802377441,1.0,111.2,101.9,81.62,109.7642,34.530275,29.068675
llama2.c_42M-1,triangel,0.4633,0.9874254049445865,5.7986354069857875e-05,0.0008505517842785799,0,0.6694736842105263,1.047347051541048,117.9,108,82.52,109.784,34.74754,34.067195
llama2.c_42M-1,prophet,0.4652,0.9914748508098892,5.17992244792775e-06,0.41102756892230574,0,0.07317073170731707,1.0142370337106925,117.5,107.5,81.47,109.7812,34.749375,34.30972
llama2.c_42M-1,kairos,0.4675,0.996376811594203,0.0004060483652236698,0.6677743071708646,0,0.28085191082802546,1.0071351861576954,116.8,106.9,81.47,109.775625,34.735445,34.02391
llama2.c_42M-1,ptp,0.4885,1.0411338448422847,0.006380225588500342,0.17094606363323941,0,0.03922018186196054,1.0000378320688097,111.2,101.9,81.61,109.760175,34.527845,29.065575
