Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,L2C_UsefulPF,LLC_DemandHit,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI,PCM_useful_prefetches,PCM_late_prefetches,PCM_coverage,PCM_accuracy,PCM_laterate,MT_hitrate,CT_hitrate,CT_accuracy,CT_accuratepf
473.astar-359B,latetpl2d1,0.2816,1.0695024686669201,0.2636923738175727,0.9062225464547596,0,0.9861430320435087,0.2986806695167965 ,0.19392034262055544,1.2268232260470455,108,158.9,113.4,48.333475,27.30655,21.780325,0,0,0,0,0,0.984023,0,0,0,2268605
473.astar-359B,latetpl2d2,0.2864,1.0877326243828334,0.2870592752641915,0.8523808954902915,0,0.9989150678115468,0.1681176913404257 ,0.1950026917278038,1.2404908150196734,106.7,159.4,113.2,48.250555,26.43997,21.158425,0,0,0,0,0,0.991948,0,0,0,2678488
473.astar-359B,latetpl2d3,0.2881,1.0941891378655528,0.2952156338047538,0.8071721017502975,0,0.9993082602169071,0.11540308426701333 ,0.19564761909820774,1.2534931442690143,106.2,159.4,113,48.18524,26.137485,20.91123,0,0,0,0,0,0.994551,0,0,0,2906763
473.astar-359B,latetpl2d4,0.289,1.0976072920622864,0.29945229695794534,0.7698563100896466,0,0.9993689627939959,0.08800405390456731 ,0.19624670258800658,1.2645225153840758,105.9,159.2,112.9,48.22755,25.980365,20.767165,0,0,0,0,0,0.995854,0,0,0,3093815
473.astar-359B,latetpl2d5,0.2892,1.0983668818837828,0.30208592024060965,0.7382045729014001,0,0.9994126739308752,0.07118398468185534 ,0.19572186538037614,1.2758944673937378,105.7,159.1,112.8,48.22487,25.882695,20.692755,0,0,0,0,0,0.996651,0,0,0,3256707
473.astar-359B,latetpl3d1,0.2794,1.0611469806304596,0.25710939419114437,0.8856934410353823,0,0.995899996525006,0.2997945571191321 ,0.19369269245695783,1.2296884159096584,108.3,158.5,113.2,48.265625,27.550685,22.04922,0,0,0,0,0,0.983968,0,0,0,2306858
473.astar-359B,latetpl3d2,0.2836,1.0770983668818839,0.27701041288320943,0.8180473170028787,0,0.9994797018043796,0.16267554395187775 ,0.1945371626055383,1.2472758273310913,107.1,158.8,113,48.222485,26.81264,21.45739,0,0,0,0,0,0.991906,0,0,0,2699537
473.astar-359B,latetpl3d3,0.2852,1.083175085453855,0.2845858211460508,0.765041808179313,0,0.9995981035068554,0.11155564604612757 ,0.19499262776613707,1.2634562069192141,106.7,158.7,112.9,48.215275,26.5317,21.23248,0,0,0,0,0,0.994573,0,0,0,2966166
473.astar-359B,latetpl3d4,0.2857,1.085074060007596,0.2886933243164026,0.7232010491414674,0,0.9996371535652049,0.08502097239284027 ,0.19597954555866048,1.2770740849538702,106.4,158.5,112.7,48.2095,26.37937,21.07176,0,0,0,0,0,0.995936,0,0,0,3185843
473.astar-359B,latetpl3d5,0.286,1.0862134447398404,0.2910539319777198,0.6882077097355278,0,0.9996493693165025,0.06870996157647946 ,0.1964017713751736,1.2892519379526117,106,158,112.4,48.211295,26.291825,20.98123,0,0,0,0,0,0.996687,0,0,0,3377444
473.astar-42B,latetpl2d1,0.8889,1.0275112703733673,0.29936452648441153,0.773341703500548,0,0.9698387139701381,0.026487275444477196 ,0.10919997175756943,1.2313593084824919,15.61,105.4,58.54,38.676515,1.655465,1.454275,0,0,0,0,0,0.965611,0,0,0,194341
473.astar-42B,latetpl2d2,0.8915,1.030516703271298,0.32474960904518146,0.6728291909042835,0,0.998145120724346,0.014431560430369505 ,0.1068051235765659,1.28311899795508,15.47,106.6,58.24,38.68574,1.595485,1.42351,0,0,0,0,0,0.981955,0,0,0,236375
473.astar-42B,latetpl2d3,0.8918,1.0308634839902902,0.32810578951712055,0.6086360935885841,0,0.9993036558070132,0.009747391268356182 ,0.10618753395751994,1.322993230256622,15.46,106.8,58.19,38.69231,1.587555,1.41813,0,0,0,0,0,0.98748,0,0,0,264263
473.astar-42B,latetpl2d4,0.8916,1.0306322968442954,0.3286094282008037,0.563161922199355,0,0.9994167757626898,0.007337778088961591 ,0.10597942055099815,1.354822631357943,15.47,107,58.27,38.69244,1.586365,1.41748,0,0,0,0,0,0.99025,0,0,0,286193
473.astar-42B,latetpl2d5,0.8913,1.0302855161253035,0.32827719595988664,0.5306480781244862,0,0.9994175455120022,0.005905968293446785 ,0.10575160837746628,1.3820808340815443,15.49,107.1,58.3,38.697025,1.58715,1.41841,0,0,0,0,0,0.991908,0,0,0,304130
473.astar-42B,latetpl3d1,0.8863,1.0245058374754363,0.2881003722270776,0.7297902919222983,0,0.9893556948444294,0.025471937961899678 ,0.11088960727969349,1.2444857145783335,15.74,105.9,58.99,38.67862,1.68208,1.4886,0,0,0,0,0,0.96552,0,0,0,194127
473.astar-42B,latetpl3d2,0.8886,1.0271644896543752,0.30750315832241765,0.6192048203695232,0,0.9993410630848897,0.013651185449112663 ,0.10875034859809933,1.305995473182189,15.62,106.6,58.69,38.68685,1.636235,1.457525,0,0,0,0,0,0.981741,0,0,0,242637
473.astar-42B,latetpl3d3,0.8887,1.0272800832273727,0.310326074305751,0.550472637716852,0,0.9996710331532788,0.00921637546371214 ,0.10801954425456761,1.353375142103161,15.62,106.9,58.72,38.69344,1.629565,1.452915,0,0,0,0,0,0.987196,0,0,0,276110
473.astar-42B,latetpl3d4,0.8885,1.027048896081378,0.31057577751866955,0.503880818331364,0,0.9997044063165086,0.006935418639014493 ,0.10765854364240225,1.3912403002857425,15.63,106.9,58.73,38.693365,1.628975,1.45296,0,0,0,0,0,0.989911,0,0,0,302127
473.astar-42B,latetpl3d5,0.8883,1.0268177089353832,0.3102329646331373,0.47081140126935206,0,0.9997831030720492,0.005572727198457237 ,0.10733931406209621,1.422747088805514,15.65,107.1,58.76,38.697945,1.629785,1.45421,0,0,0,0,0,0.991554,0,0,0,323157
482.sphinx3-1100B,latetpl2d1,2.184,1.5964912280701755,0.8517285777683814,0.9844671340312054,0,0.9935161588656748,0.7582921975592618 ,0.3732371153438655,2.3429186081066287,19.75,90.06,65.3,26.63762,1.55693,1.041575,0,0,0,0,0,0.967723,0,0,0,1931968
482.sphinx3-1100B,latetpl2d2,2.28,1.6666666666666663,0.8808842211924339,0.987267337829453,0,0.999506444125214,0.3959983255179449 ,0.34191522501436794,2.348911774617127,18.1,94.23,62.4,26.40124,1.25078,0.903665,0,0,0,0,0,0.983416,0,0,0,1996833
482.sphinx3-1100B,latetpl2d3,2.293,1.6761695906432748,0.8847240237168755,0.9855377634459511,0,0.9998995798501671,0.2659758679057106 ,0.33817076089750975,2.3530110151983292,17.85,94.56,61.78,26.36164,1.21046,0.881355,0,0,0,0,0,0.98881,0,0,0,2010754
482.sphinx3-1100B,latetpl2d4,2.297,1.679093567251462,0.8854977934468132,0.9834506631885122,0,0.9999520933926703,0.20008998817479906 ,0.33818760050668845,2.3569581160840096,17.79,94.52,61.61,26.35919,1.202335,0.876065,0,0,0,0,0,0.991543,0,0,0,2016395
482.sphinx3-1100B,latetpl2d5,2.299,1.6805555555555554,0.886131094210393,0.9814920002849973,0,0.9999450512334234,0.1609977368435107 ,0.33816266950424273,2.3605881407818274,17.75,94.5,61.46,26.359475,1.195685,0.871635,0,0,0,0,0,0.993191,0,0,0,2021072
482.sphinx3-1100B,latetpl3d1,2.166,1.5833333333333333,0.8491282353098031,0.9881573675638831,0,0.9981080611444308,0.7632214703487796 ,0.38181373614431646,2.3439693673121464,20.08,90.77,66.14,26.545075,1.584235,1.077755,0,0,0,0,0,0.967516,0,0,0,1921870
482.sphinx3-1100B,latetpl3d2,2.269,1.6586257309941521,0.8784772021248431,0.9863302498971436,0,0.99986739307487,0.395911331852929 ,0.34255100986415915,2.350989121300837,18.27,94.06,62.7,26.3912,1.276055,0.921665,0,0,0,0,0,0.983259,0,0,0,1995501
482.sphinx3-1100B,latetpl3d3,2.29,1.6739766081871343,0.8839069228820613,0.9834826070346836,0,0.9999742387812418,0.2658494234937381 ,0.3303882919341334,2.3569282568914307,17.94,94.82,62,26.359985,1.21904,0.891435,0,0,0,0,0,0.988695,0,0,0,2012969
482.sphinx3-1100B,latetpl3d4,2.294,1.6769005847953216,0.8846564081466286,0.9808657582008316,0,0.9999823278734877,0.19988088805313833 ,0.3321551335636714,2.3613417299278687,17.88,94.8,61.89,26.363285,1.21117,0.885025,0,0,0,0,0,0.991437,0,0,0,2019155
482.sphinx3-1100B,latetpl3d5,2.297,1.679093567251462,0.8854244638847145,0.9785133052263318,0,0.9999762790751666,0.16087122156920822 ,0.33494671363395984,2.3653272212040077,17.82,94.62,61.69,26.36272,1.203105,0.877785,0,0,0,0,0,0.993096,0,0,0,2024881
482.sphinx3-1297B,latetpl2d1,1.976,1.2699228791773778,0.7797844552651847,0.9423441898118031,0,0.9887208982519502,0.6530625759944415 ,0.2948435924631077,4.302268300416742,21.67,76.38,87.23,28.55066,2.39602,1.1767,0,0,0,0,0,0.969029,0,0,0,1936908
482.sphinx3-1297B,latetpl2d2,2.127,1.3669665809768636,0.8309868993064555,0.9376063470871163,0,0.998213899722276,0.3538535006114506 ,0.28712814835579925,4.397388566769342,18.55,73.76,82.97,28.244375,1.83892,0.852005,0,0,0,0,0,0.983958,0,0,0,2082215
482.sphinx3-1297B,latetpl2d3,2.158,1.3868894601542416,0.841305051128917,0.9322170604027162,0,0.9995443866513886,0.23963703103911013 ,0.2865499227429917,4.436775231020112,17.87,72.72,81.56,28.196845,1.726655,0.781665,0,0,0,0,0,0.989145,0,0,0,2121345
482.sphinx3-1297B,latetpl2d4,2.166,1.3920308483290487,0.8440425574936077,0.9292883354839314,0,0.9997817640420726,0.1808533702785166 ,0.28547745717350553,4.454648147309295,17.7,72.45,81.36,28.18152,1.69687,0.76192,0,0,0,0,0,0.991754,0,0,0,2135065
482.sphinx3-1297B,latetpl2d5,2.169,1.3939588688946016,0.8449896786313663,0.927625551800361,0,0.9998323792035445,0.1459267234491795 ,0.2864994602414392,4.464395723863019,17.63,72.24,81.22,28.177175,1.686565,0.753375,0,0,0,0,0,0.993321,0,0,0,2141626
482.sphinx3-1297B,latetpl3d1,1.974,1.268637532133676,0.7832154142241878,0.9446196844855409,0,0.9969959837430991,0.6619172817368049 ,0.2948507770331809,4.320948088421815,21.77,78.14,87.52,28.48992,2.35869,1.20434,0,0,0,0,0,0.968803,0,0,0,1942098
482.sphinx3-1297B,latetpl3d2,2.128,1.3676092544987146,0.8316215302095339,0.9359645202225246,0,0.9995194042455184,0.3543313044126711 ,0.28838317465419927,4.408429969197319,18.54,74.02,82.99,28.24534,1.832015,0.854925,0,0,0,0,0,0.983768,0,0,0,2087499
482.sphinx3-1297B,latetpl3d3,2.153,1.3836760925449871,0.839654826963128,0.9306713921882714,0,0.9998530647898143,0.2392642804850931 ,0.285326240733405,4.443402903605726,18,73.09,81.99,28.19735,1.74461,0.79655,0,0,0,0,0,0.988959,0,0,0,2120683
482.sphinx3-1297B,latetpl3d4,2.159,1.3875321336760924,0.8415169011262515,0.9279367444444028,0,0.9999261857550641,0.1803969935658632 ,0.28772697164365846,4.45976965935858,17.87,72.76,81.76,28.184565,1.72435,0.779695,0,0,0,0,0,0.991577,0,0,0,2131544
482.sphinx3-1297B,latetpl3d5,2.161,1.3888174807197944,0.8423298352808828,0.9263899948365701,0,0.9999171270578641,0.14545362461071545 ,0.28807161174203205,4.465352645406776,17.82,72.62,81.79,28.177935,1.715505,0.771585,0,0,0,0,0,0.993175,0,0,0,2136177
482.sphinx3-1395B,latetpl2d1,2.216,1.206314643440392,0.8054059229774085,0.9615626268736347,0,0.9921590291018779,0.6569405755329027 ,0.3438078384991107,8.06622998544396,18.38,67.61,90.36,26.357965,1.84939,0.770675,0,0,0,0,0,0.971823,0,0,0,1709378
482.sphinx3-1395B,latetpl2d2,2.348,1.2781709308655416,0.8479282310772441,0.9609701675949884,0,0.9987172023055875,0.3508039330399663 ,0.32114737149068157,8.219909429079735,16.05,64.42,87.36,26.1361,1.445265,0.555665,0,0,0,0,0,0.985432,0,0,0,1810615
482.sphinx3-1395B,latetpl2d3,2.369,1.2896026129559066,0.8542377892713836,0.9571910394454577,0,0.9996717069418335,0.2367496265498216 ,0.3238114305735308,8.306323791039949,15.64,63.24,86.26,26.102895,1.3853,0.516885,0,0,0,0,0,0.990128,0,0,0,1836181
482.sphinx3-1395B,latetpl2d4,2.372,1.291235710397387,0.8548596435018074,0.9547161726017738,0,0.9998545509915248,0.17820349358889648 ,0.3276585316630869,8.342665372796377,15.59,62.91,85.98,26.09226,1.37939,0.51074,0,0,0,0,0,0.992496,0,0,0,1843550
482.sphinx3-1395B,latetpl2d5,2.374,1.2923244420250408,0.8556361721347224,0.9531586606867524,0,0.9998932926483175,0.14345099125592578 ,0.3279846096670529,8.361361798479702,15.54,62.71,85.99,26.101205,1.37201,0.504725,0,0,0,0,0,0.99393,0,0,0,1848410
482.sphinx3-1395B,latetpl3d1,2.211,1.2035928143712575,0.8064165676276998,0.9649816526849758,0,0.9976157858606104,0.6644294435351353 ,0.34478667799014157,8.092131651301957,18.51,68.73,90.59,26.28435,1.839785,0.79159,0,0,0,0,0,0.971467,0,0,0,1710332
482.sphinx3-1395B,latetpl3d2,2.341,1.2743603701687536,0.8464062139125942,0.9598728482792034,0,0.9996391337829484,0.3509731353417416 ,0.32308247283221353,8.2427704997574,16.18,64.92,87.38,26.12568,1.45973,0.569885,0,0,0,0,0,0.985164,0,0,0,1810121
482.sphinx3-1395B,latetpl3d3,2.363,1.286336418072945,0.8523911663028662,0.9559679020696727,0,0.9999064152890027,0.23623564527827734 ,0.32558414136082015,8.304261685266052,15.78,63.72,86.61,26.110405,1.40285,0.5303,0,0,0,0,0,0.989883,0,0,0,1833140
482.sphinx3-1395B,latetpl3d4,2.364,1.286880783886772,0.8529225307467986,0.9536186302246151,0,0.9999566487671708,0.17783003546566206 ,0.32584403399941186,8.335807860262008,15.76,63.62,86.64,26.07327,1.3978,0.52604,0,0,0,0,0,0.992341,0,0,0,1838389
482.sphinx3-1395B,latetpl3d5,2.364,1.286880783886772,0.8526042381838489,0.9521066549164506,0,0.9999469948049209,0.1432218808857681 ,0.32984450807563864,8.365736697396086,15.76,63.32,86.55,26.077415,1.400825,0.522835,0,0,0,0,0,0.993722,0,0,0,1842803
482.sphinx3-1522B,latetpl2d1,2.327,1.4390847247990104,0.864719166101222,0.9876774130910988,0,0.9906400664748807,0.7672953406010001 ,0.46099186356914684,4.364981303312175,15.93,61.89,76.83,27.882565,1.46439,0.533355,0,0,0,0,0,0.975844,0,0,0,1977588
482.sphinx3-1522B,latetpl2d2,2.434,1.505256648113791,0.8960254748002622,0.9932836983700287,0,0.9994323999190415,0.40146908070541476 ,0.449390226622205,4.364778367732577,14.29,60.81,72.12,27.66447,1.125505,0.403055,0,0,0,0,0,0.987542,0,0,0,2034453
482.sphinx3-1522B,latetpl2d3,2.445,1.5120593692022262,0.8988827984589113,0.9932146713676582,0,0.9999136354349368,0.26888358290085784 ,0.4481834691224484,4.3656766071832545,14.12,60.52,71.32,27.64661,1.094575,0.389995,0,0,0,0,0,0.991644,0,0,0,2040137
482.sphinx3-1522B,latetpl2d4,2.447,1.513296227581942,0.8995788842580682,0.9928926418457962,0,0.9999580495094754,0.2021383770530467 ,0.4502338210891537,4.363271321543109,14.09,60.41,71.21,27.646135,1.08704,0.3855,0,0,0,0,0,0.993574,0,0,0,2040702
482.sphinx3-1522B,latetpl2d5,2.45,1.5151515151515154,0.9002809747787838,0.9925473999179935,0,0.9999649570995929,0.16309036748555966 ,0.4501295733262595,4.363391086803199,14.05,60.31,70.91,27.65714,1.07944,0.381655,0,0,0,0,0,0.994849,0,0,0,2041301
482.sphinx3-1522B,latetpl3d1,2.333,1.4427952999381572,0.8704735369611397,0.9916482595491918,0,0.9978534949185972,0.7774949748036037 ,0.4619839318752059,4.365773084753882,15.79,63.29,76.97,27.805405,1.4021,0.53637,0,0,0,0,0,0.975707,0,0,0,1980665
482.sphinx3-1522B,latetpl3d2,2.431,1.5034013605442178,0.8955220019926438,0.9931829176679737,0,0.9998366451467273,0.40137880490856453 ,0.45100076054091154,4.3678822840565825,14.33,61.09,72.18,27.67068,1.130955,0.40871,0,0,0,0,0,0.987415,0,0,0,2034008
482.sphinx3-1522B,latetpl3d3,2.443,1.5108225108225108,0.8982033411194557,0.9927768084833996,0,0.9999654147634494,0.26866589567997895 ,0.4504212509640448,4.366461734999401,14.17,60.66,71.31,27.654255,1.10193,0.39438,0,0,0,0,0,0.99145,0,0,0,2038711
482.sphinx3-1522B,latetpl3d4,2.444,1.5114409400123685,0.8987742515691954,0.9923369354902787,0,0.999983689584119,0.20186687654078078 ,0.4501154597667121,4.366198916789759,14.15,60.71,71.36,27.64538,1.09575,0.391375,0,0,0,0,0,0.993627,0,0,0,2038871
482.sphinx3-1522B,latetpl3d5,2.446,1.5126777983920843,0.8994481660887507,0.9918711305252557,0,0.9999881360909013,0.16290752187321447 ,0.44710600802136363,4.36516095120231,14.13,60.77,71.37,27.658125,1.088455,0.38858,0,0,0,0,0,0.994663,0,0,0,2039521
482.sphinx3-234B,latetpl2d1,2.023,1.8407643312101913,0.8503330552198927,0.9672434127222191,0,0.9847964308971365,0.7161868951257313 ,0.15865015521212322,1.5776251867904196,22.54,102.4,78.49,30.013065,1.648535,1.23055,0,0,0,0,0,0.952646,0,0,0,2003597
482.sphinx3-234B,latetpl2d2,2.167,1.9717925386715194,0.8924218475508616,0.9660811643763728,0,0.9982577734759839,0.38013448499445635 ,0.16344594216678784,1.5882722407110836,19.57,105.9,73.9,29.64549,1.18494,0.946055,0,0,0,0,0,0.975574,0,0,0,2096092
482.sphinx3-234B,latetpl2d3,2.185,1.9881710646041857,0.8977297590762882,0.9610421798741771,0,0.9996389435931646,0.25549697069759647 ,0.16079772844143359,1.5952549279926653,19.2,106.6,73.27,29.604335,1.126475,0.91058,0,0,0,0,0,0.98348,0,0,0,2118214
482.sphinx3-234B,latetpl2d4,2.191,1.9936305732484076,0.8992572646166166,0.956176163534484,0,0.9998411525656067,0.19252990730498498 ,0.15979063335695184,1.601814918228959,19.09,106.8,73.07,29.605845,1.10965,0.89895,0,0,0,0,0,0.9875,0,0,0,2133177
482.sphinx3-234B,latetpl2d5,2.196,1.9981801637852594,0.9002164382293101,0.9516970816870314,0,0.9999206501592874,0.15591227157572568 ,0.16040765474707297,1.607900862659181,19.01,106.7,72.83,29.605875,1.099085,0.890555,0,0,0,0,0,0.989923,0,0,0,2145212
482.sphinx3-234B,latetpl3d1,2.028,1.845313921747043,0.8582243349563174,0.9686100529869633,0,0.9954264187404278,0.727079262650322 ,0.162335251967579,1.5801204388905095,22.41,106.1,78.59,29.92245,1.561615,1.2403,0,0,0,0,0,0.952514,0,0,0,2008796
482.sphinx3-234B,latetpl3d2,2.158,1.9636032757051864,0.8908321523347457,0.963343345375423,0,0.9994321189186516,0.37989206443041257 ,0.16402294064711967,1.591902374842977,19.77,106.6,74.39,29.656205,1.20245,0.97033,0,0,0,0,0,0.975439,0,0,0,2098473
482.sphinx3-234B,latetpl3d3,2.18,1.9836214740673341,0.8957628403522931,0.9566897152840006,0,0.9998519253881055,0.25513868721810984 ,0.1646332246431579,1.6005721293810167,19.34,106.5,73.53,29.62154,1.14814,0.927685,0,0,0,0,0,0.983374,0,0,0,2124784
482.sphinx3-234B,latetpl3d4,2.184,1.9872611464968155,0.8970774483893782,0.9506670745633599,0,0.9999621703415478,0.1921922849173527 ,0.16323280069876175,1.6089613261970959,19.26,106.6,73.27,29.620015,1.13366,0.918445,0,0,0,0,0,0.9874,0,0,0,2141065
482.sphinx3-234B,latetpl3d5,2.188,1.990900818926297,0.8980393456375078,0.9456405125882589,0,0.9999573085336806,0.15563360946239416 ,0.16252833452636603,1.6154424328298673,19.18,106.7,73.26,29.62272,1.123065,0.909165,0,0,0,0,0,0.989835,0,0,0,2155024
482.sphinx3-417B,latetpl2d1,1.573,1.3537005163511189,0.7529575061918694,0.9241342325443392,0,0.9841291116947078,0.5882112199128379 ,0.19884793000456472,2.14191210993616,27.94,94.28,91.02,32.566385,2.971395,1.891005,0,0,0,0,0,0.962646,0,0,0,2082863
482.sphinx3-417B,latetpl2d2,1.701,1.4638554216867472,0.8166608052797378,0.9146892058460997,0,0.9975945804424663,0.32261799943875197 ,0.1963876533225502,2.187518958221336,23.99,94.53,88.39,32.13414,2.20518,1.38522,0,0,0,0,0,0.980716,0,0,0,2271600
482.sphinx3-417B,latetpl2d3,1.73,1.4888123924268504,0.8297649542271408,0.9083665407313442,0,0.9994098974056358,0.21907358852184097 ,0.20002458503711257,2.2052203057942332,23.1,94.08,87.62,32.04431,2.047565,1.268695,0,0,0,0,0,0.986967,0,0,0,2320768
482.sphinx3-417B,latetpl2d4,1.737,1.4948364888123926,0.8332701467508379,0.9048990947780393,0,0.9997934826527791,0.16553164673633325 ,0.2023905093212024,2.2139588570307347,22.87,93.93,87.42,32.011225,2.005405,1.235965,0,0,0,0,0,0.990127,0,0,0,2338432
482.sphinx3-417B,latetpl2d5,1.741,1.498278829604131,0.8349038524693067,0.9027963986678137,0,0.99985989138516,0.13379837840042189 ,0.20126016061018304,2.219302697848749,22.77,93.91,87.28,32.0129,1.985755,1.22318,0,0,0,0,0,0.992037,0,0,0,2348020
482.sphinx3-417B,latetpl3d1,1.568,1.349397590361446,0.7580402847719505,0.9232977396774965,0,0.9966994456355474,0.5964833124246979 ,0.19612998069950757,2.1518179370051467,28.14,96.9,91.1,32.50117,2.91026,1.945175,0,0,0,0,0,0.962445,0,0,0,2087357
482.sphinx3-417B,latetpl3d2,1.699,1.462134251290878,0.8163477822756647,0.9120973789027028,0,0.9993778798956419,0.3228477063466093 ,0.19950745301360986,2.193920955604476,24.06,94.79,88.36,32.115465,2.208945,1.398475,0,0,0,0,0,0.980536,0,0,0,2275154
482.sphinx3-417B,latetpl3d3,1.725,1.4845094664371774,0.8278502344970473,0.9062127772495842,0,0.9998521594700178,0.21872374242325923 ,0.20147123991846141,2.2098193325304556,23.26,94.3,87.75,32.051105,2.070595,1.289835,0,0,0,0,0,0.986821,0,0,0,2321329
482.sphinx3-417B,latetpl3d4,1.732,1.4905335628227194,0.8309135366444765,0.9029654115884505,0,0.9999459894053955,0.16513560695374696 ,0.2023982227845708,2.2177219701133337,23.05,94.14,87.62,32.0318,2.03375,1.259735,0,0,0,0,0,0.990002,0,0,0,2337517
482.sphinx3-417B,latetpl3d5,1.736,1.493975903614458,0.8324632707204185,0.9009156773958762,0,0.9999408748348634,0.13345702424661754 ,0.20177516755032035,2.2223880701606857,22.95,94.09,87.52,32.034465,2.01511,1.24581,0,0,0,0,0,0.991918,0,0,0,2346678
483.xalancbmk-127B,latetpl2d1,0.6871,1.664889750424037,0.8751218571747476,0.9298986320067781,0,0.9991699756343544,0.8757345899549683 ,0.09259187437849344,1.3452884952845796,38.5,121.4,107.2,47.05539,3.322885,2.98602,0,0,0,0,0,0.901843,0,0,0,5024367
483.xalancbmk-127B,latetpl2d2,0.6873,1.665374363944754,0.8774406197597657,0.8777936593235486,0,0.9995585089766285,0.44297245797773 ,0.09088873752853774,1.407267340875061,38.44,121.9,107.6,47.045265,3.261185,2.941875,0,0,0,0,0,0.941397,0,0,0,5338831
483.xalancbmk-127B,latetpl2d3,0.6887,1.6687666585897745,0.879847510355511,0.8372272376071822,0,0.9998700169807604,0.2981485494384534 ,0.0897007247132848,1.4609777739699514,38.31,122.3,107.8,47.04637,3.19714,2.895795,0,0,0,0,0,0.957638,0,0,0,5614502
483.xalancbmk-127B,latetpl2d4,0.6887,1.6687666585897745,0.8805021755780559,0.8046283066842947,0,0.9999139555220159,0.2255338855287092 ,0.0891435910094884,1.507922249836401,38.33,122.6,108.1,47.0423,3.17972,2.883105,0,0,0,0,0,0.965703,0,0,0,5849742
483.xalancbmk-127B,latetpl2d5,0.6895,1.6707051126726435,0.8819334571509961,0.7780387553317285,0,0.9999081914045952,0.18265399030658627 ,0.08946507825274469,1.5491195107894986,38.25,122.8,108.4,47.050805,3.141635,2.84788,0,0,0,0,0,0.971387,0,0,0,6061824
483.xalancbmk-127B,latetpl3d1,0.6861,1.6624666828204508,0.8749392123422809,0.9295689362595758,0,0.9993946347551173,0.8759487089975094 ,0.09065428800799395,1.3456137967071375,38.54,121.5,107.2,47.048525,3.327745,3.00013,0,0,0,0,0,0.901448,0,0,0,5023735
483.xalancbmk-127B,latetpl3d2,0.6871,1.664889750424037,0.8780315847783947,0.8771193068243645,0,0.99987287020261,0.44305601567488045 ,0.08974056920763476,1.4081450746174082,38.43,122.1,107.7,47.037035,3.24546,2.938275,0,0,0,0,0,0.94162,0,0,0,5344908
483.xalancbmk-127B,latetpl3d3,0.6877,1.6663435909861883,0.8791079115277451,0.8364231085733539,0,0.9999203729780805,0.298264549300849 ,0.08872061014159445,1.4617892426077037,38.4,122.4,107.9,47.0403,3.21682,2.9175,0,0,0,0,0,0.957126,0,0,0,5615457
483.xalancbmk-127B,latetpl3d4,0.6876,1.6661012842258298,0.8800690517726696,0.8036382670278762,0,0.9999283623462288,0.2254699290376692 ,0.08786196496068246,1.5089050706638134,38.42,122.7,108.2,47.04674,3.191245,2.897265,0,0,0,0,0,0.965551,0,0,0,5853666
483.xalancbmk-127B,latetpl3d5,0.6891,1.6697358856312092,0.8819227464972405,0.7770218266140644,0,0.9999289754808519,0.1825353217283805 ,0.08755811560062861,1.5502522647828636,38.28,122.9,108.5,47.04303,3.14192,2.852015,0,0,0,0,0,0.971588,0,0,0,6070204
483.xalancbmk-716B,latetpl2d1,1.837,0.9735029146793852,0.09160468904486913,0.764885106048395,0,0.965100740131579,0.03202525589760514 ,0.1664182014173987,1.2857896805866385,37.57,112.5,63.36,15.697725,1.75943,1.604655,0,0,0,0,0,0.785729,0,0,0,50873
483.xalancbmk-716B,latetpl2d2,1.84,0.9750927397986222,0.10966489489404214,0.7178586683118978,0,0.9931244215258496,0.019424732072661068 ,0.15966548574458342,1.2942834325406039,37.29,112.8,63.19,15.708785,1.72445,1.58394,0,0,0,0,0,0.875172,0,0,0,63213
483.xalancbmk-716B,latetpl2d3,1.84,0.9750927397986222,0.11629678008937169,0.6811990645595635,0,0.9974824185427157,0.01443948614091247 ,0.15464635845781483,1.301932142846088,37.27,113.1,63.21,15.702715,1.711605,1.57575,0,0,0,0,0,0.912234,0,0,0,70555
483.xalancbmk-716B,latetpl2d4,1.839,0.9745627980922098,0.12007093974510225,0.6565369822872243,0,0.9980273776077471,0.01234761159454731 ,0.1493501689314163,1.3096721671758584,37.26,113.2,63.18,15.648925,1.704295,1.571605,0,0,0,0,0,0.93233,0,0,0,76442
483.xalancbmk-716B,latetpl2d5,1.839,0.9745627980922098,0.12369795364134124,0.632955439700964,0,0.998348777123764,0.011087338898433012 ,0.14822838076741118,1.3143709701882926,37.25,113.2,63.14,15.50523,1.69727,1.56635,0,0,0,0,0,0.944639,0,0,0,81328
483.xalancbmk-716B,latetpl3d1,1.837,0.9735029146793852,0.09561634711942814,0.8162909478779923,0,0.9790174645055911,0.03351905320719524 ,0.16754084314610904,1.2786671866922965,37.43,112.4,63.25,15.70507,1.75166,1.599315,0,0,0,0,0,0.78006,0,0,0,48751
483.xalancbmk-716B,latetpl3d2,1.84,0.9750927397986222,0.11017861429998632,0.7494856569373589,0,0.9973665416889841,0.0194465246680188 ,0.16048863690962378,1.2882164668592,37.26,112.8,63.19,15.703735,1.723455,1.58237,0,0,0,0,0,0.870532,0,0,0,59785
