Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,L2C_UsefulPF,LLC_DemandHit,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI,PCM_useful_prefetches,PCM_late_prefetches,PCM_accuracy,PCM_laterate,MT_lookups,MT_hitrate,MT_accuracy,MT_accuratepf,MT_acc_find_rate,CT_hitrate,CT_accuracy,CT_useful_prefetches,Unmod_PC,Insert_PC,Init_L3Hit_rate,Init_UPF_rate,Init_NormUPF_rate,L2C_PF_Issue,L2C_PF_Fill
623.xalancbmk_s-10B,baseline.7way,0.7984,0.9072727272727272,-0.14942145413617117,0.9984431615391384,0,0.9603843274916566,0.8056076155409906 ,0.5936931259313358,1.4273365873088233,30.86,80.42,100.2,49.70887,1.93012,0.49977,0,0,0,0,7428003,0.86675,0.971693,6255975,0.8422149264075418,0,0,0,0,0,0,0,0,5153777,4329929
623.xalancbmk_s-10B,baseline.8way,0.775,0.8806818181818182,-0.1968544732344376,0.9984430795567638,0,0.9566926365268242,0.802588780721152 ,0.48438936967953405,1.573041974099005,32.28,85.49,100.8,49.72561,2.00977,0.605505,0,0,0,0,7427800,0.866679,0.971749,6255651,0.8421943240259565,0,0,0,0,0,0,0,0,5153005,4329701
649.fotonik3d_s-7084B,no,0.8104,0.9800459547708309,-0.05605557871988067,0,0,0,0.0 ,6.15410851621107e-05,0.999972007588447,141,132.1,82.48,15.98245,13.486965,13.486095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649.fotonik3d_s-7084B,baseline.1way,0.8103,0.9799250211633813,-0.055876267268025595,0,0,0,0.0 ,6.155146778003137e-05,1.0000812462676785,141,132.2,82.51,15.975605,13.484675,13.48382,0,0,0,0,3496806,0.000236216,0.156174,129,3.6890808354824376e-05,0,0,0,0,0,0,0,0,650,4
649.fotonik3d_s-7084B,baseline.2way,0.8104,0.9800459547708309,-0.05603482870470967,0.967391304347826,0,1.0,0.21342925659472423 ,6.154220312189508e-05,1.0000464264386735,141,132.1,82.5,15.984695,13.4867,13.48585,0,0,0,0,3497429,0.000289927,0.300789,305,8.720691685235068e-05,0,0,0,0,0,0,0,0,834,184
649.fotonik3d_s-7084B,baseline.3way,0.813,0.9831902285645181,-0.046365321635022896,0.9991365438204011,0,0.999646462662529,0.9746084025889472 ,6.959429147211757e-05,1.0000398266018031,139.8,132.1,82.33,15.983365,13.36321,13.362235,0,0,0,0,3497968,0.00775908,0.973693,26427,0.0075549576211103135,0,0,0,0,0,0,0,0,26111,25479
649.fotonik3d_s-7084B,baseline.4way,0.8269,1.0,0.0,0.9997758380599803,0,0.9994972211275835,0.9949342946225069 ,7.43891185163521e-05,1.0,134,132.2,81.54,15.998655,12.771075,12.769735,0,0,0,0,3501121,0.045821,0.995369,159682,0.04560882071770727,0,0,0,0,0,0,0,0,147857,147215
649.fotonik3d_s-7084B,baseline.5way,0.845,1.0218889829483613,0.059708364409417375,0.9998059427564022,0,0.9994078460399703,0.9968303030899623 ,7.703435232431379e-05,1.0000716878832456,126.6,132.2,80.43,16.01601,12.008535,12.006705,0,0,0,0,3505076,0.0975791,0.99748,341160,0.09733312487375452,0,0,0,0,0,0,0,0,304761,304034
649.fotonik3d_s-7084B,baseline.6way,0.8591,1.0389406215987422,0.1045052981052887,0.999836648113996,0,0.9992967617893032,0.9972448080226654 ,7.302212789104225e-05,1.0001242589976258,120.9,132.2,79.53,16.030995,11.43643,11.434055,0,0,0,0,3508793,0.139072,0.998029,487012,0.13879758652049295,0,0,0,0,0,0,0,0,423201,422401
649.fotonik3d_s-7084B,baseline.7way,0.8667,1.0481315757649052,0.12613934222451909,0.9998873714156996,0,0.9992198549013555,0.9973537096992473 ,4.973891550344072e-05,1.0001322243179864,118.2,132.2,79.08,16.04204,11.16014,11.15771,0,0,0,0,3510471,0.160347,0.998204,561882,0.1600588638960413,0,0,0,0,0,0,0,0,480295,479452
649.fotonik3d_s-7084B,baseline.8way,0.8706,1.052847986455436,0.1388700637965089,0.9998693172509031,0,0.9992158010241404,0.9973810673562216 ,4.9110843628800236e-05,1.000131769156823,116.7,132.2,78.8,16.045835,10.997555,10.994995,0,0,0,0,3511269,0.172926,0.998264,606136,0.1726259081830529,0,0,0,0,0,0,0,0,513568,512692
654.roms_s-523B,no,0.6319,0.8995017793594307,-0.20277229239846134,0,0,0,0.0 ,0.01827653132571474,0.988620217753913,135.8,126.2,82.96,41.910775,21.351295,20.652985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654.roms_s-523B,baseline.1way,0.6351,0.9040569395017793,-0.18652993636959994,0.9985101926424167,0,0.8504719838092565,0.742047329346257 ,0.017324716450749213,0.9914341819976857,134.2,126.3,82.65,41.74263,21.062965,20.364785,0,0,0,0,3930401,0.0216212,0.856531,72788,0.01851922997170009,0,0,0,0,0,0,0,0,77584,67794
654.roms_s-523B,baseline.2way,0.6575,0.9359430604982206,-0.0902103371867595,0.9989049667579194,0,0.8921328456212178,0.8673853368657801 ,0.01828158040498566,0.9944524508201702,123.7,125.6,80.95,41.245455,19.353125,18.51565,0,0,0,0,3929374,0.129669,0.973479,496006,0.12623028502758962,0,0,0,0,0,0,0,0,459738,447475
654.roms_s-523B,baseline.3way,0.6825,0.9715302491103203,-0.02209079844871501,0.9989291470560445,0,0.8798879197013751,0.8621167634188208 ,0.018777813307180646,0.9973388769237892,116.1,125,79.58,40.88205,18.143885,17.15905,0,0,0,0,3930568,0.210066,0.982055,810861,0.20629613836982338,0,0,0,0,0,0,0,0,744514,730259
654.roms_s-523B,baseline.4way,0.7025,1.0,0.0,0.9989808222817442,0,0.8282630051939388,0.8133243882726653 ,0.01827132810483036,1.0,113.1,124.1,78.95,40.79388,17.751735,16.50346,0,0,0,0,3932885,0.249763,0.98453,967092,0.2458988757616864,0,0,0,0,0,0,0,0,888386,873253
654.roms_s-523B,baseline.5way,0.7174,1.0212099644128114,0.009034609856445018,0.9986709725372072,0,0.7820731144134189,0.7685472295017368 ,0.01746487060852826,1.0024487289311979,111.5,123.4,78.63,40.779775,17.591355,16.078715,0,0,0,0,3936733,0.277788,0.985419,1077632,0.2737376398145366,0,0,0,0,0,0,0,0,987169,971387
654.roms_s-523B,baseline.6way,0.7287,1.0372953736654804,0.017855719455027917,0.9987012962264222,0,0.7562989853503094,0.7434520945700708 ,0.016769912510391307,1.0044351477542073,110.2,123,78.42,40.83441,17.434765,15.73776,0,0,0,0,3939399,0.301572,0.986057,1171447,0.2973669333824779,0,0,0,0,0,0,0,0,1066257,1049508
654.roms_s-523B,baseline.7way,0.736,1.0476868327402136,0.027918679498088496,0.9984678224757689,0,0.7469394877588506,0.7339076238882952 ,0.016022935349556098,1.00634996530953,109.1,122.9,78.14,40.497455,17.25613,15.46279,0,0,0,0,3941280,0.322356,0.986094,1252828,0.31787338123655257,0,0,0,0,0,0,0,0,1131483,1113448
654.roms_s-523B,baseline.8way,0.7433,1.0580782918149465,0.040007920352573986,0.9984266460844268,0,0.7436837120005437,0.7302140600849634 ,0.015111816273015652,1.0084090181108178,107.8,122.9,77.94,40.450275,17.041525,15.18277,0,0,0,0,3943194,0.342639,0.986069,1332272,0.33786620693782754,0,0,0,0,0,0,0,0,1198869,1179010
Average,no,0.6627,0.9385,-1.3419,0.0000,0.0000,0.0000,0.0000,0.3376,0.8474,87.3182,102.1527,86.2945,57.8290,30.2057,15.1499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Average,baseline.1way,0.6807,0.9639,-0.6935,0.6446,0.0000,0.5905,0.2607,0.3026,0.9088,85.1473,104.5755,86.6182,57.9440,24.9815,15.0511,0.0000,0.0000,0.0000,0.0000,9786234.1818,0.3411,0.6270,3635594.2727,0.2464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4022666.5455,1782663.9091
Average,baseline.2way,0.7076,1.0020,-0.0542,0.7317,0.0000,0.6679,0.3212,0.2807,0.9397,79.4355,105.8809,85.2973,57.9455,22.4750,13.6394,0.0000,0.0000,0.0000,0.0000,9808739.2727,0.5030,0.6623,4979566.2727,0.3956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5091269.0000,2626166.6364
Average,baseline.3way,0.7094,1.0046,-0.0100,0.7336,0.0000,0.6616,0.3916,0.2676,0.9676,77.6464,106.9627,84.9191,57.9957,22.0317,13.2457,0.0000,0.0000,0.0000,0.0000,9819865.9091,0.5513,0.7227,5218962.4545,0.4383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5299437.5455,2775763.9091
Average,baseline.4way,0.7062,1.0000,0.0000,0.7335,0.0000,0.6528,0.3899,0.2535,1.0000,77.0864,108.2845,84.9891,58.0685,21.8785,13.1833,0.0000,0.0000,0.0000,0.0000,9826313.4545,0.5725,0.7232,5291157.0909,0.4564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5378936.8182,2827219.8182
Average,baseline.5way,0.7022,0.9944,0.0088,0.7367,0.0000,0.6466,0.3881,0.2385,1.0347,76.6600,109.7173,85.1918,58.1578,21.7947,13.2006,0.0000,0.0000,0.0000,0.0000,9833594.0909,0.5887,0.7226,5337694.4545,0.4701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5439385.6364,2869180.1818
Average,baseline.6way,0.6981,0.9886,0.0174,0.8324,0.0000,0.7326,0.3887,0.2216,1.0715,76.4118,111.1436,85.4018,58.2522,21.7296,13.2926,0.0000,0.0000,0.0000,0.0000,9842920.2727,0.6023,0.7228,5376588.1818,0.4815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5494616.6364,2896779.6364
Average,baseline.7way,0.6930,0.9813,0.0240,0.8360,0.0000,0.7284,0.3906,0.2006,1.1123,76.5264,112.6900,85.5655,58.3009,21.7345,13.4462,0.0000,0.0000,0.0000,0.0000,9850928.0000,0.6133,0.7232,5407675.2727,0.4904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5543762.9091,2925877.8182
Average,baseline.8way,0.6871,0.9730,0.0287,0.8383,0.0000,0.7246,0.3916,0.1768,1.1559,76.8600,114.3227,85.7582,58.3658,21.7433,13.6615,0.0000,0.0000,0.0000,0.0000,9856545.6364,0.6220,0.7232,5429139.7273,0.4973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5587313.1818,2946148.6364
