Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,L2C_UsefulPF,LLC_DemandHit,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI,PCM_useful_prefetches,PCM_late_prefetches,PCM_accuracy,PCM_laterate,MT_lookups,MT_hitrate,MT_accuracy,MT_accuratepf,MT_acc_find_rate,CT_hitrate,CT_accuracy,CT_useful_prefetches,Unmod_PC,Insert_PC,Init_L3Hit_rate,Init_UPF_rate,Init_NormUPF_rate,L2C_PF_Issue,L2C_PF_Fill
llama2.c_110M-2,baseline.4way,0.4665,1.0,0.0,0.9668874172185431,0,0.1815068493150685,0.09584086799276673 ,0.006566706405053395,1.0,113.4,103.6,79.08,113.227885,34.987125,34.748525,0,0,0,0,8733905,8.83912e-05,0.76943,594,6.80108153225848e-05,0,0,0,0,0,0,0,0,553,302
llama2.c_110M-2,baseline.5way,0.4663,0.9995712754555197,3.172595633393713e-05,0.9612903225806452,0,0.2080536912751678,0.10954063604240283 ,0.006000302769540011,1.000536548148641,113.4,103.6,79.08,113.22381,34.986015,34.76675,0,0,0,0,8733701,9.52632e-05,0.790865,658,7.534033967959288e-05,0,0,0,0,0,0,0,0,566,310
llama2.c_110M-2,baseline.6way,0.4662,0.9993569131832797,4.758893450090569e-05,0.981021897810219,0,0.36904761904761907,0.22773186409550045 ,0.00541073074127283,1.0011526057969755,113.4,103.7,79.07,113.222935,34.98546,34.78616,0,0,0,0,8733757,0.000160641,0.874555,1227,0.00014048936786310862,0,0,0,0,0,0,0,0,1089,685
llama2.c_110M-2,baseline.7way,0.4659,0.9987138263665594,8.131562681986589e-05,0.9860302677532014,0,0.4462809917355372,0.2859304084720121 ,0.00476500384502998,1.0019860458008552,113.5,103.8,79.09,113.222035,34.98428,34.809875,0,0,0,0,8733668,0.00021274,0.900969,1674,0.000191672044323187,0,0,0,0,0,0,0,0,1322,859
llama2.c_110M-2,baseline.8way,0.4658,0.9984994640943193,0.00016906219073444873,0.9930715935334873,0,0.6767441860465117,0.47049312853678255 ,0.004144235065340611,1.0025967464261607,113.6,103.8,79.08,113.2222,34.98121,34.82841,0,0,0,0,8733825,0.000393184,0.946709,3251,0.0003722309526467499,0,0,0,0,0,0,0,0,2474,1732
llama2.c_110M-3,no,0.4262,1.0016451233842538,-4.7813066040691346e-05,0,0,0,0.0 ,0.008883143018031052,0.9974489094792746,113.4,103.5,79.16,113.1691,35.03394,34.71657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
llama2.c_110M-3,baseline.1way,0.426,1.00117508813161,-4.881214503258639e-05,0,0,0,0.0 ,0.00830644723418483,0.9980403114585543,113.4,103.5,79.16,113.169805,35.033975,34.73701,0,0,0,0,8742583,1.6128e-05,0.0851064,12,1.3725920588915197e-06,0,0,0,0,0,0,0,0,140,0
llama2.c_110M-3,baseline.2way,0.4259,1.000940070505288,-4.852669389204495e-06,0.9839228295819936,0,0.7320261437908496,0.4933920704845815 ,0.007717191860675301,0.998655673956537,113.4,103.6,79.15,113.16805,35.032435,34.756055,0,0,0,0,8742471,5.21592e-05,0.699561,319,3.6488539681744444e-05,0,0,0,0,0,0,0,0,454,311
llama2.c_110M-3,baseline.3way,0.4257,1.000470035252644,-8.278083075701786e-06,0.9758241758241758,0,0.5382882882882883,0.3551263001485884 ,0.007092568485761277,0.9994085980207202,113.5,103.6,79.16,113.167025,35.032555,34.77886,0,0,0,0,8742535,7.72087e-05,0.786667,531,6.073753207736657e-05,0,0,0,0,0,0,0,0,673,455
llama2.c_110M-3,baseline.4way,0.4255,1.0,0.0,0.9798761609907121,0,0.40442338072669826,0.27467811158798283 ,0.006512494475154306,1.0,113.6,103.7,79.15,113.16829,35.032265,34.797965,0,0,0,0,8742491,0.000106835,0.844754,789,9.024887757962805e-05,0,0,0,0,0,0,0,0,932,646
