Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,L2C_UsefulPF,LLC_DemandHit,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI,PCM_useful_prefetches,PCM_late_prefetches,PCM_accuracy,PCM_laterate,MT_lookups,MT_hitrate,MT_accuracy,MT_accuratepf,MT_acc_find_rate,CT_hitrate,CT_accuracy,CT_useful_prefetches,Unmod_PC,Insert_PC,Init_L3Hit_rate,Init_UPF_rate,Init_NormUPF_rate,L2C_PF_Issue,L2C_PF_Fill
sierra4-0,baseline.8way,0.4468,0.9656364815215042,0.0024454585084289285,0.493221726867437,0,0.8447327607999071,0.07882452695465905 ,0.17208400860799572,1.058514528037377,68.22,114.4,83.67,21.36982,18.23816,15.64816,0,0,0,0,9815966,0.214564,0.578052,1217466,0.1240291582102057,0,0,0,0,0,0,0,0,1568560,296757
sierra4-1,no,0.4407,1.052041059918835,-0.008723372724828708,0,0,0,0.0 ,0.4671254613121627,0.8956723422412832,66.03,90.92,79.55,23.39515,22.15616,13.94472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierra4-1,baseline.1way,0.4356,1.0398663165433277,-0.0013030084151488615,0.4287356734811195,0,0.8880774802169255,0.05393187521992387 ,0.44672708739002176,0.9316694190903059,65.72,92.65,79.92,23.38154,21.993175,14.17958,0,0,0,0,12338601,0.148979,0.528153,970849,0.07868387996337672,0,0,0,0,0,0,0,0,1375476,194831
sierra4-1,baseline.2way,0.4304,1.0274528527094773,-0.0011208968267283357,0.4353701551572981,0,0.8580567211149408,0.06174114989378794 ,0.42752498388773863,0.9544506585147282,65.9,94.3,80.38,23.38437,21.989175,14.493315,0,0,0,0,12338903,0.158408,0.520148,1016671,0.08239557438777174,0,0,0,0,0,0,0,0,1483824,245235
sierra4-1,baseline.3way,0.4247,1.0138457865839103,-0.0010314345089167524,0.42158997995701974,0,0.8560885608856088,0.06328202558304022 ,0.40499954431313046,0.9777309425900715,66.26,96.11,80.76,23.38615,21.98721,14.880515,0,0,0,0,12338878,0.166146,0.508909,1043290,0.08455306876362664,0,0,0,0,0,0,0,0,1576435,276406
sierra4-1,baseline.4way,0.4189,1.0,0.0,0.4098992343409899,0,0.8569906725976043,0.06370225655353172 ,0.38121587331305185,1.0,66.69,98.08,81.18,23.38632,21.964555,15.270995,0,0,0,0,12338071,0.172624,0.498804,1062374,0.08610535633973901,0,0,0,0,0,0,0,0,1654337,300003
sierra4-1,baseline.5way,0.4126,0.9849606111243734,0.00021124944256780982,0.40774553050198487,0,0.8517678808180813,0.06425204194071063 ,0.35449071272293975,1.0234247950746447,67.17,100.2,81.59,23.37979,21.959915,15.724635,0,0,0,0,12337696,0.175577,0.496714,1075992,0.08721174520753308,0,0,0,0,0,0,0,0,1689814,312619
sierra4-1,baseline.6way,0.4056,0.9682501790403438,-0.002057633309666415,0.40413587265491757,0,0.8461861912370701,0.0644735868697148 ,0.3228279698637529,1.0506236919565002,67.72,102.7,82.1,23.382065,22.00975,16.29168,0,0,0,0,12338035,0.177954,0.49444,1085595,0.08798767388810293,0,0,0,0,0,0,0,0,1716703,323656
sierra4-1,baseline.7way,0.3992,0.9529720697063738,0.0017266454977121093,0.4015224085361247,0,0.8454162997749731,0.06480298871501637 ,0.2904962016894791,1.0759763513442502,68.33,105.3,82.56,23.3737,21.92663,16.789,0,0,0,0,12338087,0.179425,0.494016,1093635,0.08863894378439705,0,0,0,0,0,0,0,0,1733454,330923
sierra4-1,baseline.8way,0.3927,0.9374552399140607,0.002218119146962003,0.3994354812463201,0,0.8428861367070606,0.06507815864377467 ,0.2553257549201262,1.1033756368118035,68.87,108.1,83.1,23.374615,21.915835,17.379455,0,0,0,0,12337329,0.180715,0.492949,1099048,0.08908313947046399,0,0,0,0,0,0,0,0,1748559,337987
sierra4-2,no,0.4335,1.0408163265306123,-0.005378944494285603,0,0,0,0.0 ,0.363968539359843,0.8972595360310206,65.44,98.46,81.2,20.832705,20.61992,14.650505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierra4-2,baseline.1way,0.4306,1.0338535414165666,0.0026855716347466553,0.4411462093862816,0,0.8470406514044886,0.06208332458621114 ,0.3424898319210468,0.936835080807214,64.94,100.3,81.53,20.809075,20.45452,14.846015,0,0,0,0,11775187,0.150499,0.497248,881202,0.07483549942773733,0,0,0,0,0,0,0,0,1333772,221600
sierra4-2,baseline.2way,0.4263,1.023529411764706,0.0027470062799859578,0.42338638632759734,0,0.8393327784713552,0.06674521586436406 ,0.32557874289837124,0.9584113458191602,65.32,101.8,81.83,20.808075,20.45326,15.10782,0,0,0,0,11775390,0.161604,0.486825,926402,0.07867272336627491,0,0,0,0,0,0,0,0,1450471,272432
sierra4-2,baseline.3way,0.4218,1.0127250900360145,0.0013235265436673557,0.4177379169479734,0,0.8408686306842886,0.06851575054747892 ,0.3038074268594983,0.9788042171909378,65.76,103.6,82.2,20.803925,20.482455,15.472405,0,0,0,0,11774650,0.165825,0.484804,946595,0.0803926231352949,0,0,0,0,0,0,0,0,1495948,291793
sierra4-2,baseline.4way,0.4165,1.0,0.0,0.41409691629955947,0,0.8329063161412499,0.0687697869659449 ,0.27770657498134127,1.0,66.19,105.7,82.63,20.80879,20.5096,15.893565,0,0,0,0,11775007,0.168325,0.486055,963377,0.08181540783797411,0,0,0,0,0,0,0,0,1522151,303499
sierra4-2,baseline.5way,0.4118,0.9887154861944778,0.002366940359636463,0.4132473828989378,0,0.8336949614866017,0.06973735299474887 ,0.2529815315271994,1.0193736107221487,66.7,107.7,82.92,20.80572,20.461055,16.25868,0,0,0,0,11774940,0.170104,0.485987,973417,0.0826685316443226,0,0,0,0,0,0,0,0,1542717,312273
sierra4-2,baseline.6way,0.406,0.9747899159663866,0.0031841186566290906,0.4121666645712059,0,0.8305803401204911,0.0698003351779872 ,0.22267679269200485,1.0418547828579714,67.3,110,83.31,20.79803,20.444295,16.71823,0,0,0,0,11774863,0.171776,0.485538,982066,0.08340360308226091,0,0,0,0,0,0,0,0,1560365,318148
sierra4-2,baseline.7way,0.4004,0.9613445378151261,0.0028318445996021375,0.4124740150465254,0,0.8297484588039419,0.07061154936049628 ,0.1934178241810137,1.0644828566311382,67.83,112.3,83.68,20.800305,20.45152,17.18775,0,0,0,0,11774513,0.172314,0.486117,986292,0.0837649930829411,0,0,0,0,0,0,0,0,1566840,323264
sierra4-2,baseline.8way,0.3943,0.9466986794717888,0.00023233022584545773,0.41448447303970404,0,0.8292055228108061,0.07149515845800107 ,0.1604292099434703,1.0898933588102082,68.42,114.9,84.16,20.8001,20.504835,17.74923,0,0,0,0,11773862,0.172464,0.487801,990515,0.08412830046759509,0,0,0,0,0,0,0,0,1568302,326239
sierra4-3,no,0.4788,1.034348671419313,-0.016422088778390034,0,0,0,0.0 ,0.3787400218436905,0.9084158709250497,69.44,97.32,81.22,19.530085,17.423975,12.071595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierra4-3,baseline.1way,0.4763,1.028947936919421,-0.0020029214010124567,0.5161588564045729,0,0.8583451981812337,0.06726866974417119 ,0.3561308996568264,0.942478679420715,68.78,99.26,81.58,19.51723,17.176795,12.190995,0,0,0,0,9358233,0.160165,0.561996,842353,0.09001197127705626,0,0,0,0,0,0,0,0,1111290,168731
sierra4-3,baseline.2way,0.4722,1.0200907323395982,-0.0004063010793083373,0.5034670581190969,0,0.8588486917823985,0.07501972946753058 ,0.33770460215516324,0.9617786153482384,68.88,100.7,81.87,19.514795,17.149425,12.40817,0,0,0,0,9358466,0.17053,0.549554,877035,0.09371567947140055,0,0,0,0,0,0,0,0,1193646,207092
sierra4-3,baseline.3way,0.4677,1.0103694102397927,-0.0010287321656285038,0.4855858984934659,0,0.8595824578657965,0.0764334045937955 ,0.31750164475464143,0.980012548306509,69.04,102.2,82.18,19.51237,17.160095,12.68051,0,0,0,0,9358534,0.177833,0.539231,897419,0.09589311744766862,0,0,0,0,0,0,0,0,1257827,230330
sierra4-3,baseline.4way,0.4629,1.0,0.0,0.4750003025865095,0,0.8589119633074277,0.07766396763310142 ,0.2949103397019822,1.0,69.43,104,82.5,19.51151,17.14246,12.97687,0,0,0,0,9358453,0.182738,0.532088,909948,0.09723273707737806,0,0,0,0,0,0,0,0,1302071,247863
sierra4-3,baseline.5way,0.4577,0.9887664722402247,0.0004914697190484913,0.4700586947407649,0,0.858087852736417,0.07836026036375812 ,0.270426384076315,1.019743306651372,69.8,106,82.81,19.510855,17.134035,13.304985,0,0,0,0,9358496,0.185353,0.529187,917942,0.09808648740139442,0,0,0,0,0,0,0,0,1325991,257604
sierra4-3,baseline.6way,0.4525,0.9775329444804494,0.0011480265959494728,0.466231645167632,0,0.8583545514993269,0.078915017292061 ,0.24555081921542843,1.0388386099371192,70.26,107.9,83.15,19.509255,17.12278,13.62565,0,0,0,0,9358510,0.187158,0.527335,923637,0.09869487771023379,0,0,0,0,0,0,0,0,1341367,264508
sierra4-3,baseline.7way,0.4464,0.964355152300713,0.0009948980484714562,0.4650895813119829,0,0.8545982960426786,0.0794574073827302 ,0.21682790456633522,1.0606692111266087,70.76,110.2,83.59,19.504525,17.125405,14.00941,0,0,0,0,9357803,0.188176,0.527282,928499,0.09922190069613562,0,0,0,0,0,0,0,0,1350774,270034
sierra4-3,baseline.8way,0.4406,0.9518254482609635,0.0015324521684752363,0.4633674991157735,0,0.8557511469243542,0.07996441058711501 ,0.1869309939179848,1.0829086616796473,71.25,112.4,83.89,19.504965,17.11619,14.40539,0,0,0,0,9357917,0.189222,0.526795,932809,0.09968126453782396,0,0,0,0,0,0,0,0,1359955,274251
sierra4-4,no,0.4923,1.0171487603305787,-0.02730576953510827,0,0,0,0.0 ,0.31935790877144576,0.9394437014339163,72.05,101.9,82.12,20.87704,17.624165,13.14867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierra4-4,baseline.1way,0.495,1.0227272727272727,-0.004461195584095446,0.68107202680067,0,0.8646872065465278,0.09543292008843968 ,0.3108042911737667,0.9577855608545539,70.84,102.7,81.95,20.84146,17.23225,12.94093,0,0,0,0,8701051,0.173298,0.638876,963347,0.11071616520808808,0,0,0,0,0,0,0,0,1013120,164175
sierra4-4,baseline.2way,0.4925,1.0175619834710743,-0.0011168289983833376,0.6468687269212658,0,0.8557953857588365,0.10128693324288858 ,0.30005489927301443,0.9716550833372337,70.95,103.7,82.07,20.83935,17.174875,13.03989,0,0,0,0,8700948,0.184873,0.62354,1003008,0.11527571478418214,0,0,0,0,0,0,0,0,1102699,201755
sierra4-4,baseline.3way,0.4883,1.008884297520661,-1.457240342358217e-05,0.6324607475594818,0,0.8471312347318304,0.10155880340467148 ,0.2846996033718372,0.9849657379754285,71.27,105,82.32,20.8369,17.155965,13.21879,0,0,0,0,8700315,0.189129,0.6182,1017240,0.11691990462414292,0,0,0,0,0,0,0,0,1137026,215528
sierra4-4,baseline.4way,0.484,1.0,0.0,0.6258086028676225,0,0.834022449559534,0.1011768356006774 ,0.2676820202329859,1.0,71.6,106.4,82.52,20.83711,17.155715,13.43549,0,0,0,0,8700713,0.192029,0.616221,1029574,0.11833214128543258,0,0,0,0,0,0,0,0,1160315,224925
sierra4-4,baseline.5way,0.479,0.9896694214876033,-0.000371887735369817,0.62067466976464,0,0.8220670913893144,0.10021084299168881 ,0.24729266384388807,1.0163336397214424,72.04,108.1,82.83,20.83911,17.162095,13.70091,0,0,0,0,8701521,0.194724,0.614613,1041396,0.11967976633050705,0,0,0,0,0,0,0,0,1183345,232410
sierra4-4,baseline.6way,0.4736,0.978512396694215,0.00011162461022463943,0.6166687134490542,0,0.8169163999945063,0.09932412405391979 ,0.2239727880193615,1.0333739305876577,72.39,109.9,83.13,20.83885,17.1538,13.99637,0,0,0,0,8700993,0.196535,0.612918,1048122,0.12046004404324885,0,0,0,0,0,0,0,0,1197705,236143
sierra4-4,baseline.7way,0.4678,0.9665289256198347,-0.0008268381702540524,0.6131005750841357,0,0.8132448168906785,0.09916889235414143 ,0.19775835334392639,1.0532880290547546,72.91,112,83.48,20.82861,17.1699,14.35304,0,0,0,0,8700578,0.197374,0.611922,1050836,0.1207777230432277,0,0,0,0,0,0,0,0,1205620,239791
sierra4-4,baseline.8way,0.4625,0.9555785123966943,-0.00019847613462918917,0.6083254571604685,0,0.8097624902050853,0.09855789785246818 ,0.17188412851101006,1.0715161630515857,73.4,114.1,83.83,20.833155,17.15912,14.682765,0,0,0,0,8700860,0.198653,0.609624,1053705,0.12110354608624894,0,0,0,0,0,0,0,0,1216280,243350
sierra6-0,no,0.6362,1.0190613487105558,-0.0029350566355409243,0,0,0,0.0 ,0.2332318795961076,0.923097013817929,56.94,104.8,80.22,19.19172,11.252475,9.059905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierra6-0,baseline.1way,0.6354,1.0177799135031236,0.00031596646744587236,0.35980205045388924,0,0.9207568982811677,0.034721607818548536 ,0.23195990985209444,0.9598490019913534,56.47,105.2,80.47,19.18434,11.216,9.02563,0,0,0,0,14270433,0.129918,0.391695,726197,0.05088822462499912,0,0,0,0,0,0,0,0,1559778,163476
sierra6-0,baseline.2way,0.6311,1.0108921992631748,-0.005744885376367758,0.34553805366555856,0,0.9183138271567937,0.03769712866974904 ,0.22623047158686496,0.9776844051167465,56.74,106,80.7,19.181745,11.284,9.128545,0,0,0,0,14270491,0.134581,0.384076,737629,0.05168911146785349,0,0,0,0,0,0,0,0,1625588,193122
sierra6-0,baseline.3way,0.6289,1.0073682524427359,-0.00027541223819682527,0.3424054670154427,0,0.9194310058487978,0.03879549098239134 ,0.21808839069498498,0.9861164934655626,57.02,107,80.8,19.180725,11.222635,9.156565,0,0,0,0,14270380,0.13566,0.38342,742272,0.05201487276442533,0,0,0,0,0,0,0,0,1641067,202231
sierra6-0,baseline.4way,0.6243,1.0,0.0,0.3449088494506821,0,0.9183864915572233,0.03970883537175614 ,0.2041850216560381,1.0,57.43,108.4,81.06,19.178085,11.219545,9.27983,0,0,0,0,14270337,0.136422,0.381896,743470,0.05209897986291424,0,0,0,0,0,0,0,0,1651849,207075
sierra6-0,baseline.5way,0.6203,0.9935928239628383,0.00011943443339279802,0.34324749181565145,0,0.9200722668832806,0.039751549036692806 ,0.19380326067456047,1.011416715779179,57.82,109.6,81.25,19.176735,11.218205,9.37415,0,0,0,0,14270302,0.136482,0.382835,745625,0.05225012056507283,0,0,0,0,0,0,0,0,1652640,208019
sierra6-0,baseline.6way,0.6142,0.9838218805061669,-0.001686342895366969,0.3421957161177138,0,0.9168431317915854,0.03984346195131313 ,0.1773441324996153,1.0289109459423171,58.42,111.3,81.55,19.17851,11.238465,9.5431,0,0,0,0,14270181,0.136425,0.383099,745819,0.052264158387339305,0,0,0,0,0,0,0,0,1651739,209763
sierra6-0,baseline.7way,0.6089,0.9753323722569278,0.002416764672720685,0.343024091880854,0,0.9150514945291429,0.03943812625235414 ,0.15791568453403204,1.0433122891518587,58.91,113.2,81.8,19.17733,11.19243,9.682505,0,0,0,0,14270238,0.13708,0.381908,747076,0.05235203505365503,0,0,0,0,0,0,0,0,1660373,208618
sierra6-0,baseline.8way,0.6024,0.9649207111965402,-0.0014835717491217335,0.34107374361320825,0,0.9125489100055897,0.03941684176343014 ,0.13895772749761023,1.0624055379127395,59.48,115,82.15,19.17665,11.23619,9.89426,0,0,0,0,14270159,0.136843,0.382797,747514,0.052383018297133196,0,0,0,0,0,0,0,0,1656703,209808
sierra6-1,no,0.5357,1.0170875261059427,0.003487683381429389,0,0,0,0.0 ,0.17034502319297035,0.9541976933047889,69.32,107.1,83.54,22.90859,15.007615,12.665245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierra6-1,baseline.1way,0.5339,1.0136700208847542,0.0008067654085552989,0.4116409064888709,0,0.9110802077794593,0.036625639921043174 ,0.16753443752847344,0.9783448333876437,69.05,107.6,83.77,22.89752,15.04799,12.721825,0,0,0,0,13719334,0.108227,0.417366,619704,0.045170122689629104,0,0,0,0,0,0,0,0,1216361,118788
sierra6-1,baseline.2way,0.532,1.0100626542623885,0.002677265948390918,0.4010024870862828,0,0.9041048834945898,0.03826094260051008 ,0.16317920664102328,0.9848873524327277,69.36,108.3,83.88,22.89772,15.01982,12.752255,0,0,0,0,13719428,0.10987,0.414397,624641,0.04552966785495722,0,0,0,0,0,0,0,0,1238234,130675
sierra6-1,baseline.3way,0.5297,1.0056958420353141,0.0027808506428227096,0.39332841570363086,0,0.9081058553865389,0.03845919336619429 ,0.16036279722209984,0.9903934433333602,69.63,108.8,83.92,22.895675,15.01826,12.78742,0,0,0,0,13719518,0.110478,0.41252,625258,0.045574341605878574,0,0,0,0,0,0,0,0,1246464,134211
sierra6-1,baseline.4way,0.5267,1.0,0.0,0.39098751070041043,0,0.9077639925896817,0.03863110046475181 ,0.15429941627738872,1.0,70.01,109.7,84.07,22.89831,15.06014,12.907265,0,0,0,0,13719386,0.111232,0.410004,625677,0.045605320821208765,0,0,0,0,0,0,0,0,1255724,136677
sierra6-1,baseline.5way,0.5243,0.9954433263717487,0.0030507684523517044,0.3864626630356887,0,0.9088582713668478,0.03886861342811781 ,0.15005666489093275,1.006416337795278,70.47,110.5,84.13,22.898845,15.014195,12.928275,0,0,0,0,13719275,0.111559,0.410579,628398,0.045804023900679884,0,0,0,0,0,0,0,0,1260966,139540
sierra6-1,baseline.6way,0.5208,0.9887981773305489,0.0034700872634650143,0.37987430119101356,0,0.9087751371115174,0.03881189231983623 ,0.14230847269804356,1.0161953846552554,70.89,111.6,84.26,22.900325,15.00788,13.02447,0,0,0,0,13719478,0.112996,0.406368,629972,0.04591807355935845,0,0,0,0,0,0,0,0,1280793,143995
sierra6-1,baseline.7way,0.5172,0.9819631668881718,0.0034823713458175024,0.3766745416430972,0,0.902687231674352,0.03917745216590512 ,0.1323231431978093,1.0281664589845085,71.39,112.8,84.42,22.90269,15.007695,13.15586,0,0,0,0,13719356,0.114693,0.404417,636357,0.04638388274201792,0,0,0,0,0,0,0,0,1304143,150265
sierra6-1,baseline.8way,0.5124,0.9728498196316689,-0.0010693791691179498,0.37147508871901197,0,0.896593049135422,0.0391834987864114 ,0.12165423469679083,1.0433054474187438,71.9,114.1,84.66,22.900235,15.076245,13.353495,0,0,0,0,13719362,0.117093,0.397813,639063,0.046581101949201426,0,0,0,0,0,0,0,0,1336532,157238
sierra6-2,no,0.5512,1.0254883720930232,-0.0008342373805642415,0,0,0,0.0 ,0.17178969290397253,0.916063122524901,61.92,111,83,18.58359,12.93876,10.993845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierra6-2,baseline.1way,0.5469,1.0174883720930235,-0.009421429110127456,0.40574154922237793,0,0.9136056169192568,0.04418743977891095 ,0.15917982445991935,0.9620355214208568,61.39,112.3,83.56,18.56352,13.049775,11.193225,0,0,0,0,12138230,0.131425,0.40592,647551,0.05334805816004475,0,0,0,0,0,0,0,0,1448828,172706
sierra6-2,baseline.2way,0.5436,1.0113488372093022,-0.003121138461359958,0.3814385671446931,0,0.9094178677434018,0.045529849532411876 ,0.14214989493968194,0.9772007680307212,61.73,113.8,83.78,18.56681,12.968325,11.305355,0,0,0,0,12137796,0.140741,0.419978,717443,0.05910817746483793,0,0,0,0,0,0,0,0,1493943,196084
sierra6-2,baseline.3way,0.5402,1.0050232558139536,-0.003766251095009079,0.3675093992173713,0,0.9126128712354507,0.045938032032284505 ,0.13056435852178658,0.991057482299292,62.21,115,83.96,18.57096,12.976665,11.44029,0,0,0,0,12138145,0.14582,0.422765,748286,0.06164747578810436,0,0,0,0,0,0,0,0,1522464,208528
sierra6-2,baseline.4way,0.5375,1.0,0.0,0.36022918272400567,0,0.9088085172200454,0.04603794478894133 ,0.12203162538537674,1.0,62.63,116.1,84.08,18.56706,12.927975,11.48695,0,0,0,0,12137975,0.147501,0.422095,755702,0.06225931425958613,0,0,0,0,0,0,0,0,1531541,215374
sierra6-2,baseline.5way,0.5344,0.9942325581395349,0.00014000645886149996,0.3521790820777788,0,0.9102916260204343,0.045840047521260786 ,0.10876016688581304,1.0116815072602905,63.01,117.4,84.29,18.565635,12.926165,11.631445,0,0,0,0,12138024,0.149122,0.420187,760557,0.06265904565685486,0,0,0,0,0,0,0,0,1547097,221217
sierra6-2,baseline.6way,0.5298,0.9856744186046513,-0.011755901446282191,0.3451169695919066,0,0.9109888977615208,0.04528418577969904 ,0.09904651434515822,1.0267692307692309,63.33,118.4,84.6,18.56407,13.079955,11.867105,0,0,0,0,12137945,0.150357,0.418101,763048,0.06286467766990211,0,0,0,0,0,0,0,0,1561936,224973
sierra6-2,baseline.7way,0.5294,0.9849302325581395,-0.0037987387815957255,0.3420407054679902,0,0.90599264847142,0.045169381188608776 ,0.09113031332229918,1.0310238809552381,63.61,119.2,84.59,18.568875,12.977085,11.867655,0,0,0,0,12137890,0.150769,0.415922,761144,0.06270809835976435,0,0,0,0,0,0,0,0,1566083,228274
sierra6-2,baseline.8way,0.5273,0.9810232558139536,-0.004610157429914584,0.34098187317724243,0,0.908103093307577,0.045464725786398826 ,0.08396298000851996,1.0393939757590303,63.94,119.9,84.68,18.5648,12.987575,11.95424,0,0,0,0,12137981,0.151225,0.415399,762493,0.06281876697615527,0,0,0,0,0,0,0,0,1571658,230763
sierra6-3,no,0.5486,1.0329504801355676,0.004157047849710963,0,0,0,0.0 ,0.27060960571429976,0.9167596695342226,62.5,100.9,82.24,21.0586,14.483515,11.03321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierra6-3,baseline.1way,0.5447,1.025607230276784,0.0004214803724566358,0.4047648829013104,0,0.9047116992656148,0.03859025016592955 ,0.2601400461092507,0.9504294326630431,62.37,102.1,82.65,21.049175,14.537845,11.19346,0,0,0,0,14453136,0.110296,0.409793,653258,0.045198356951736976,0,0,0,0,0,0,0,0,1289704,135911
sierra6-3,baseline.2way,0.542,1.0205234419130107,0.009785839153326377,0.39021721727064096,0,0.8982083019900158,0.039181468413865723 ,0.24670664235667789,0.9607108237585927,62.74,103.4,82.8,21.049535,14.40165,11.24861,0,0,0,0,14453229,0.113899,0.403729,664620,0.045984188031615636,0,0,0,0,0,0,0,0,1340889,149896
sierra6-3,baseline.3way,0.5352,1.0077198267746188,-0.007262113693127223,0.37257306356018804,0,0.8991320060662773,0.039437975238924214 ,0.23384126182637507,0.9847041621216333,63.14,104.7,83.19,21.05245,14.649595,11.598685,0,0,0,0,14452878,0.118867,0.39305,675246,0.04672052168433166,0,0,0,0,0,0,0,0,1413105,166362
sierra6-3,baseline.4way,0.5311,1.0,0.0,0.3611571106119482,0,0.8968705547652916,0.03979370949591635 ,0.2157230854449346,1.0,63.59,106.5,83.46,21.04836,14.543975,11.747115,0,0,0,0,14452973,0.124134,0.38403,688993,0.04767136837521249,0,0,0,0,0,0,0,0,1489356,182973
sierra6-3,baseline.5way,0.5253,0.9890792694407833,0.0012840368606244167,0.3544075365510491,0,0.9011535916688242,0.040623626156298186 ,0.19411865245282262,1.0203455548989426,64.14,108.4,83.78,21.047465,14.5253,11.998295,0,0,0,0,14453010,0.127831,0.377438,697334,0.04824835795450221,0,0,0,0,0,0,0,0,1542206,196164
sierra6-3,baseline.6way,0.5197,0.9785351157974017,0.0002523381675229777,0.3473474460907136,0,0.8988413041008747,0.04063751465325864 ,0.17563846199198177,1.039042284577096,64.65,110.2,84.11,21.04875,14.540305,12.234275,0,0,0,0,14452855,0.128855,0.375986,700204,0.048447452077807464,0,0,0,0,0,0,0,0,1557674,202748
sierra6-3,baseline.7way,0.5142,0.9681792506119374,0.0023019841549507614,0.34659310131954624,0,0.8951909161749972,0.040791843153169145 ,0.15257444175101037,1.0590806847564835,65.21,112.4,84.4,21.04837,14.510495,12.49884,0,0,0,0,14452987,0.130269,0.374069,704288,0.048729580950982655,0,0,0,0,0,0,0,0,1577080,207344
sierra6-3,baseline.8way,0.5101,0.9604594238373187,0.006186066738976106,0.34480934979298383,0,0.8953171850603142,0.041049607971334015 ,0.13449811666916897,1.0738021549881693,65.72,114.2,84.64,21.04664,14.454005,12.672185,0,0,0,0,14452917,0.130297,0.373518,703398,0.048668237699005676,0,0,0,0,0,0,0,0,1578456,209887
sierra6-4,no,0.6063,1.0304214819850441,0.003142770555892516,0,0,0,0.0 ,0.2506593017029813,0.9072706173491291,57.22,104,80.67,19.374655,11.85817,9.341605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierra6-4,baseline.1way,0.6013,1.0219238613188306,0.0027733048184805163,0.33606260585177833,0,0.915351730849437,0.03360524791310983 ,0.23530118469439965,0.9546770865058656,57.1,105.6,81.22,19.36366,11.862565,9.480065,0,0,0,0,14636460,0.124568,0.391808,714358,0.048806746986634744,0,0,0,0,0,0,0,0,1567404,171230
sierra6-4,baseline.2way,0.5964,1.0135961930659416,0.0007784420314983202,0.31899177961784714,0,0.9174455560252376,0.036026110938289606 ,0.2219536271374597,0.9749973320487741,57.47,107,81.54,19.36127,11.886295,9.625475,0,0,0,0,14636331,0.128717,0.385052,725415,0.04956262604337112,0,0,0,0,0,0,0,0,1626598,200234
sierra6-4,baseline.3way,0.5911,1.0045887151597552,-0.007730198380823761,0.31227402743295163,0,0.9095361175350293,0.03659548951195675 ,0.20923835952437098,0.9935635844684111,57.86,108.3,81.87,19.362355,11.98751,9.82686,0,0,0,0,14636085,0.130122,0.381785,727101,0.04967865382033515,0,0,0,0,0,0,0,0,1644301,211862
sierra6-4,baseline.4way,0.5884,1.0,0.0,0.3073180335245809,0,0.9110002745492816,0.03601993770221902 ,0.20223074853609427,1.0,58.28,109.3,81.95,19.365545,11.895555,9.822765,0,0,0,0,14636115,0.13146,0.379983,731112,0.04995260012646799,0,0,0,0,0,0,0,0,1658165,213336
sierra6-4,baseline.5way,0.5839,0.9923521414004078,-0.003881281705645512,0.3072864483275271,0,0.9120550403828896,0.036550601424622325 ,0.18913051435025177,1.0140297944965206,58.69,110.7,82.28,19.36358,11.941725,9.98532,0,0,0,0,14636341,0.132674,0.378201,734416,0.05017756828704661,0,0,0,0,0,0,0,0,1668372,217582
sierra6-4,baseline.6way,0.5798,0.9853840924541127,-0.0021205399832122168,0.30545897555233115,0,0.9098065576219284,0.03632335400763359 ,0.1769715853592075,1.0261260299837396,59.11,111.9,82.42,19.36388,11.92078,10.09106,0,0,0,0,14635995,0.133566,0.376384,735781,0.05027201772069477,0,0,0,0,0,0,0,0,1676800,219162
sierra6-4,baseline.7way,0.5773,0.9811352821210061,0.002678311352433745,0.3022283933586913,0,0.9074719782110949,0.03594604063017013 ,0.16692653973475025,1.035141957854166,59.55,113.1,82.53,19.359175,11.863695,10.144635,0,0,0,0,14636027,0.134463,0.373469,734987,0.05021765811172663,0,0,0,0,0,0,0,0,1686973,221101
sierra6-4,baseline.8way,0.5728,0.9734874235214139,-0.0009322810074855692,0.30302975474275584,0,0.9087204442321472,0.035993460786893194 ,0.1536399292228692,1.0504862391511156,59.99,114.4,82.72,19.357965,11.906645,10.31459,0,0,0,0,14636120,0.134846,0.373289,736733,0.0503366329327718,0,0,0,0,0,0,0,0,1691335,221074
tahoe-0,no,0.667,0.9861028976936724,-0.055206339392930605,0,0,0,0.0 ,0.17564784104537523,0.9572700101463877,78.49,109.4,84.69,10.89474,8.875235,7.59499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
